Canal,Formato,Tienda,Marca,Genero,Tipo,Precio_Lista,Cantidad_Inventario,Cantidad_Ventas,Despacho
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,TENIS,1599900.0,18.0,0.0,1.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,TENIS,1899900.0,16.0,0.0,3.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,TENIS,1999900.0,8.0,0.0,3.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,TENIS,2099900.0,15.0,0.0,6.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,ZAPATOS,1499900.0,3.0,0.0,2.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,ZAPATOS,3499900.0,7.0,0.0,9.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,ZAPATOS,3599900.0,3.0,0.0,2.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,NO APLICA,TARJETA REGALO,100000.0,10.0,0.0,10.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,NO APLICA,TARJETA REGALO,200000.0,20.0,0.0,20.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,UNISEX,JOYERIA,299900.0,1.0,0.0,4.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,UNISEX,JOYERIA,349900.0,2.0,0.0,3.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,UNISEX,JOYERIA,399900.0,6.0,0.0,9.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,UNISEX,JOYERIA,449900.0,8.0,0.0,8.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,UNISEX,JOYERIA,499900.0,2.0,0.0,5.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,UNISEX,JOYERIA,549900.0,1.0,0.0,2.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,UNISEX,JOYERIA,599900.0,5.0,0.0,11.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,UNISEX,JOYERIA,649900.0,4.0,0.0,7.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,UNISEX,JOYERIA,699900.0,2.0,0.0,5.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,UNISEX,JOYERIA,749900.0,2.0,0.0,2.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,UNISEX,MATERIAL PUBLICITARIO,1.0,56.0,0.0,110.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,UNISEX,RELOJ,999900.0,1.0,0.0,1.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,UNISEX,RELOJ,1199900.0,1.0,0.0,2.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,UNISEX,RELOJ,1299900.0,5.0,0.0,3.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,UNISEX,RELOJ,1399900.0,3.0,0.0,6.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,UNISEX,RELOJ,1549900.0,2.0,0.0,4.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,UNISEX,RELOJ,1599900.0,6.0,0.0,8.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,UNISEX,RELOJ,1899900.0,1.0,0.0,0.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,UNISEX,RELOJ,1999900.0,1.0,0.0,2.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,UNISEX,RELOJ,1999990.0,1.0,0.0,0.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,UNISEX,RELOJ,2099900.0,1.0,0.0,1.0
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,UNISEX,RELOJ,2499900.0,1.0,0.0,1.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,BERMUDA,1099900.0,2.0,0.0,4.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,BERMUDA,1699900.0,2.0,0.0,3.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,BILLETERA,899900.0,2.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,BOLSO,1799900.0,2.0,0.0,2.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,BOLSO,1899900.0,4.0,0.0,2.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,BOLSO,1999900.0,2.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,BOLSO,2099900.0,3.0,0.0,7.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,BOLSO,2199900.0,1.0,0.0,2.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,BOLSO,2399900.0,3.0,0.0,3.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,BOLSO,2499900.0,2.0,0.0,1.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,BOLSO,2699900.0,1.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,BOLSO,2799900.0,2.0,0.0,4.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,BOLSO,2999900.0,9.0,0.0,6.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,BOLSO,3599900.0,4.0,0.0,2.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,BOLSO,4299900.0,2.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,BUZO,1499900.0,3.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,BUZO,1799900.0,2.0,0.0,1.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,BUZO,1999900.0,1.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,CAMISA,949900.0,2.0,0.0,2.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,CAMISA,1949900.0,3.0,0.0,4.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,CAMISETA,449900.0,11.0,0.0,16.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,CAMISETA,499900.0,4.0,0.0,6.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,CAMISETA,549900.0,22.0,0.0,37.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,CAMISETA,599900.0,7.0,0.0,19.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,CAMISETA,699900.0,12.0,0.0,8.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,CAMISETA,849900.0,4.0,0.0,14.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,CAMISETA,1299900.0,2.0,0.0,2.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,CAMISETA,1349900.0,1.0,0.0,1.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,CHAQUETA,1599900.0,2.0,0.0,2.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,CHAQUETA,1999900.0,1.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,CHAQUETA,2199900.0,3.0,0.0,1.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,CHAQUETA,2399900.0,2.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,CORREA,799900.0,5.0,0.0,10.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,CORREA,849900.0,4.0,0.0,5.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,CORREA,999900.0,3.0,0.0,2.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,CORREA,1399900.0,2.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,FALDA,999900.0,6.0,0.0,6.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,FALDA,1399900.0,3.0,0.0,3.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,FALDA,1599900.0,2.0,0.0,2.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,GORRO,999900.0,1.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,JEAN,899900.0,10.0,0.0,12.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,JEAN,999900.0,24.0,0.0,36.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,JEAN,1099900.0,30.0,0.0,51.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,JEAN,1199900.0,3.0,0.0,3.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,JEAN,1349900.0,11.0,0.0,4.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,JEAN,1499900.0,3.0,0.0,7.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,JEAN,1599900.0,2.0,0.0,5.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,JEAN,1699900.0,20.0,0.0,16.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,JEAN,1799900.0,3.0,0.0,1.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,JEAN,1949900.0,2.0,0.0,5.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,JEAN,1999900.0,5.0,0.0,2.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,JEAN,2099900.0,15.0,0.0,7.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,JEAN,2199900.0,8.0,0.0,8.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,JEAN,2899900.0,1.0,0.0,1.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,PANTALON,1399900.0,2.0,0.0,2.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,PANTALON,1699900.0,3.0,0.0,3.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,PANTALON,1799900.0,2.0,0.0,1.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,ROPA DE BAÑO,399900.0,2.0,0.0,1.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,ROPA DE BAÑO,699900.0,4.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,ROPA INTERIOR,249900.0,3.0,0.0,6.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,ROPA INTERIOR,299900.0,3.0,0.0,13.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,TENIS,949900.0,5.0,0.0,14.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,TENIS,1099900.0,35.0,0.0,65.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,TENIS,1199900.0,15.0,0.0,17.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,TENIS,1299900.0,6.0,0.0,6.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,TENIS,1399900.0,18.0,0.0,19.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,TENIS,1499900.0,11.0,0.0,15.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,TENIS,1599900.0,8.0,0.0,9.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,TENIS,1699900.0,10.0,0.0,10.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,VESTIDO,1299900.0,1.0,0.0,3.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,VESTIDO,1699900.0,3.0,0.0,3.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,VESTIDO,1799900.0,2.0,0.0,1.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,VESTIDO,2999900.0,2.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,ZAPATOS,2399900.0,3.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,FEMENINO,ZAPATOS,3899900.0,8.0,0.0,8.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,BERMUDA,699900.0,1.0,0.0,2.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,BILLETERA,1199900.0,1.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,BOLSO,499900.0,2.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,BOLSO,749900.0,1.0,0.0,1.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,BOLSO,799900.0,3.0,0.0,1.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,BOLSO,899900.0,1.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,BOLSO,949900.0,2.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,BOLSO,1199900.0,1.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,BOLSO,1399900.0,1.0,0.0,2.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,BOLSO,1499900.0,2.0,0.0,5.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,BOLSO,1799900.0,3.0,0.0,2.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,BUZO,849900.0,3.0,0.0,3.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,BUZO,999900.0,5.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,BUZO,1099900.0,1.0,0.0,2.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,BUZO,1199900.0,5.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,BUZO,1499900.0,11.0,0.0,2.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CAMISA,849900.0,5.0,0.0,6.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CAMISA,999900.0,6.0,0.0,7.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CAMISA,1099900.0,2.0,0.0,3.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CAMISA,1199900.0,12.0,0.0,3.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CAMISA,1349900.0,4.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CAMISA,3299900.0,3.0,0.0,2.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CAMISETA,349900.0,5.0,0.0,65.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CAMISETA,399900.0,23.0,0.0,29.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CAMISETA,449900.0,29.0,0.0,56.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CAMISETA,499900.0,56.0,0.0,55.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CAMISETA,549900.0,14.0,0.0,23.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CAMISETA,599900.0,5.0,0.0,2.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CAMISETA,649900.0,9.0,0.0,10.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CAMISETA,699900.0,7.0,0.0,1.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CAMISETA,799900.0,13.0,0.0,8.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CAMISETA,999900.0,3.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CAMISETA,1099900.0,2.0,0.0,2.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CAMISETA,1199900.0,4.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CHAQUETA,1699900.0,6.0,0.0,6.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CHAQUETA,1799900.0,3.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CHAQUETA,2099900.0,3.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CHAQUETA,2199900.0,3.0,0.0,3.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CHAQUETA,2399900.0,6.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CHAQUETA,2699900.0,6.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CORREA,549900.0,3.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CORREA,799900.0,10.0,0.0,17.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,CORREA,849900.0,3.0,0.0,8.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,FRAGANCIA,329900.0,3.0,0.0,4.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,FRAGANCIA,335900.0,2.0,0.0,1.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,FRAGANCIA,372900.0,2.0,0.0,1.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,FRAGANCIA,379900.0,3.0,0.0,11.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,FRAGANCIA,389900.0,3.0,0.0,8.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,FRAGANCIA,409900.0,2.0,0.0,3.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,FRAGANCIA,449990.0,3.0,0.0,6.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,GORRO,499900.0,2.0,0.0,5.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,GORRO,549900.0,3.0,0.0,2.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,JEAN,849900.0,14.0,0.0,44.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,JEAN,899900.0,19.0,0.0,35.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,JEAN,999900.0,46.0,0.0,84.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,JEAN,1099900.0,18.0,0.0,39.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,JEAN,1149900.0,6.0,0.0,17.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,JEAN,1199900.0,16.0,0.0,10.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,JEAN,1299900.0,9.0,0.0,37.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,JEAN,1349900.0,9.0,0.0,5.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,JEAN,1449900.0,1.0,0.0,1.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,JEAN,1499900.0,14.0,0.0,10.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,JEAN,1599900.0,4.0,0.0,19.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,JEAN,1699900.0,49.0,0.0,40.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,JEAN,1799900.0,27.0,0.0,8.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,JEAN,1899900.0,6.0,0.0,6.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,JEAN,1999900.0,15.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,JEAN,2099900.0,35.0,0.0,4.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,JEAN,2199900.0,3.0,0.0,3.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,MALETA,1699900.0,1.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,MALETA,2099900.0,1.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,MATERIAL PUBLICITARIO,20550.0,16.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,MORRAL,949900.0,2.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,MORRAL,1199900.0,2.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,MORRAL,1349900.0,1.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,PANTALON,1099900.0,2.0,0.0,2.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,PANTALON,1399900.0,3.0,0.0,3.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,PANTALON,1499900.0,2.0,0.0,0.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,PANTALON,1949900.0,2.0,0.0,2.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,POLO,399900.0,3.0,0.0,10.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,POLO,699900.0,9.0,0.0,11.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,ROPA INTERIOR,249900.0,10.0,0.0,34.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,ROPA INTERIOR,299900.0,16.0,0.0,56.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,TENIS,949900.0,19.0,0.0,39.0
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,TENIS,999900.0,44.0,0.0,106.0
