Canal,Formato,Tienda,Marca,Genero,Tipo,Cantidad_Inventario,Cantidad_Ventas,Precio_Lista_Mediana,n_skus_inventario,n_skus_con_ventas,n_registros_inv,flag_confiable,flag_tiene_ventas
Diesel,Linea,DIESEL EL RETIRO BOGOTA,DIESEL ADULTO,NO APLICA,TARJETA REGALO,50.0,0.0,100000.0,3,0,3,False,False
Diesel,Linea,DIESEL GRAN ESTACION BOGOTA,DIESEL ADULTO,NO APLICA,TARJETA REGALO,57.0,0.0,75000.0,4,0,4,False,False
Diesel,Linea,DIESEL UNICENTRO CALI,DIESEL ADULTO,NO APLICA,TARJETA REGALO,55.0,0.0,75000.0,4,0,4,False,False
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,UNISEX,JOYERIA,33.0,0.0,449900.0,29,0,29,True,False
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,UNISEX,MATERIAL PUBLICITARIO,56.0,0.0,1.0,2,0,2,False,False
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,UNISEX,MATERIAL PUBLICITARIO,38.0,0.0,1.0,2,0,2,False,False
Diesel,Linea,DIESEL CHIPICHAPE CALI,DIESEL ADULTO,UNISEX,MATERIAL PUBLICITARIO,40.0,0.0,1.0,2,0,2,False,False
Diesel,Linea,DIESEL EL RETIRO BOGOTA,DIESEL ADULTO,UNISEX,MATERIAL PUBLICITARIO,35.0,0.0,1.0,2,0,2,False,False
Diesel,Linea,DIESEL GRAN ESTACION BOGOTA,DIESEL ADULTO,UNISEX,MATERIAL PUBLICITARIO,24.0,0.0,1.0,2,0,2,False,False
Diesel,Linea,DIESEL UNICENTRO CALI,DIESEL ADULTO,UNISEX,MATERIAL PUBLICITARIO,29.0,0.0,1.0,3,0,3,False,False
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,DIESEL ADULTO,UNISEX,MATERIAL PUBLICITARIO,48.0,0.0,1.0,1,0,1,False,False
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,UNISEX,MATERIAL PUBLICITARIO,14.0,0.0,1.0,1,0,1,False,False
Pilatos,Linea,PILATOS CHIPICHAPE CALI,DIESEL ADULTO,UNISEX,MATERIAL PUBLICITARIO,1.0,0.0,1.0,1,0,1,False,False
Pilatos,Linea,PILATOS UNICENTRO CALI,DIESEL ADULTO,UNISEX,MATERIAL PUBLICITARIO,40.0,0.0,1.0,1,0,1,False,False
Pilatos,Linea,PILATOS GRAN ESTACION BOGOTA,DIESEL ADULTO,UNISEX,MUEBLES,3.0,0.0,1719990.0,1,0,1,False,False
Pilatos,Outlet,PILATOS OUTLET LA TORRE ITAGUI,DIESEL ADULTO,UNISEX,PROTECCION,1.0,0.0,129990.0,1,0,1,False,False
Diesel,Linea,DIESEL ANDINO BOGOTA,DIESEL ADULTO,UNISEX,RELOJ,23.0,0.0,1599900.0,21,0,21,True,False
Diesel,Linea,DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,UNISEX,RELOJ,25.0,0.0,1574900.0,22,0,22,True,False
Diesel,Linea,DIESEL CHIPICHAPE CALI,DIESEL ADULTO,UNISEX,RELOJ,24.0,0.0,1599900.0,22,0,22,True,False
Diesel,Linea,DIESEL EL RETIRO BOGOTA,DIESEL ADULTO,UNISEX,RELOJ,16.0,0.0,1599900.0,16,0,16,True,False
Diesel,Linea,DIESEL GRAN ESTACION BOGOTA,DIESEL ADULTO,UNISEX,RELOJ,50.0,0.0,1549900.0,48,0,48,True,False
Diesel,Linea,DIESEL UNICENTRO CALI,DIESEL ADULTO,UNISEX,RELOJ,24.0,0.0,1599900.0,23,0,23,True,False
Pilatos,Linea,PILATOS ACCESORIOS PUERTA DEL NORTE BELL,DIESEL ADULTO,UNISEX,RELOJ,15.0,3.0,1499900.0,15,3,15,True,True
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,UNISEX,RELOJ,8.0,6.0,1499900.0,8,5,8,False,True
Pilatos,Linea,PILATOS CHIPICHAPE CALI,DIESEL ADULTO,UNISEX,RELOJ,1.0,0.0,1999990.0,1,0,1,False,False
Pilatos,Linea,PILATOS GRAN ESTACION BOGOTA,DIESEL ADULTO,UNISEX,RELOJ,9.0,2.0,1599900.0,9,2,9,False,True
Pilatos,Franquicia,PILATOS LA ESTACION IBAGUE,DIESEL ADULTO,UNISEX,RELOJ,1.0,0.0,749990.0,1,0,1,False,False
Pilatos,Franquicia,PILATOS MALL PLAZA MANIZALES,DIESEL ADULTO,UNISEX,RELOJ,4.0,1.0,1549900.0,4,1,4,False,True
Pilatos,Linea,PILATOS SANTAFE MEDELLIN,DIESEL ADULTO,UNISEX,RELOJ,11.0,1.0,1499900.0,11,1,11,True,True
Pilatos,Mixta,PILATOS UNICO PASTO,DIESEL ADULTO,UNISEX,RELOJ,1.0,0.0,999900.0,1,0,1,False,False
Pilatos,Online,SMART SALE,DIESEL ADULTO,UNISEX,RELOJ,2.0,7.0,1499900.0,2,7,2,False,True
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,EMMIR MILANO,UNISEX,FRAGANCIA,7.0,9.0,650000.0,4,3,4,False,True
Pilatos,Linea,PILATOS CHIPICHAPE CALI,EMMIR MILANO,UNISEX,FRAGANCIA,1.0,5.0,650000.0,1,4,1,False,True
Pilatos,Outlet,PILATOS PLAZA CENTRAL  BOGOTA,EMMIR MILANO,UNISEX,FRAGANCIA,5.0,0.0,650000.0,5,0,5,False,False
Pilatos,Linea,PILATOS EL TESORO MEDELLIN,EMMIR MILANO,UNISEX,MATERIAL PUBLICITARIO,21.0,0.0,1.0,5,0,5,False,False
Pilatos,Outlet,PILATOS PLAZA CENTRAL  BOGOTA,FRANCQUES,FEMENINO,BERMUDA,18.0,0.0,999900.0,13,0,13,True,False
Pilatos,Outlet,PILATOS PLAZA CENTRAL  BOGOTA,FRANCQUES,FEMENINO,FALDA,7.0,0.0,999900.0,5,0,5,False,False
MFG,Outlet,MFG CENTRO COMERCIAL EL EDÉN,FRANCQUES,FEMENINO,JEAN,33.0,2.0,699900.0,22,2,22,True,True
Pilatos,Linea,PILATOS EL TESORO MEDELLIN,FRANCQUES,FEMENINO,JEAN,21.0,3.0,899900.0,15,3,15,True,True
Pilatos,Linea,PILATOS GRAN ESTACION BOGOTA,FRANCQUES,FEMENINO,JEAN,20.0,0.0,899900.0,20,0,20,True,False
Pilatos,Linea,PILATOS JEANS ANDINO BOGOTA,FRANCQUES,FEMENINO,JEAN,8.0,3.0,1099900.0,6,3,6,False,True
Pilatos,Outlet,PILATOS PLAZA CENTRAL  BOGOTA,FRANCQUES,FEMENINO,JEAN,55.0,0.0,799900.0,49,0,49,True,False
Pilatos,Linea,PILATOS JEANS ANDINO BOGOTA,FRANCQUES,MASCULINO,CHAQUETA,3.0,1.0,999900.0,3,1,3,False,True
Pilatos,Outlet,PILATOS PLAZA CENTRAL  BOGOTA,FRANCQUES,MASCULINO,CHAQUETA,4.0,0.0,999900.0,4,0,4,False,False
MFG,Outlet,MFG CENTRO COMERCIAL EL EDÉN,FRANCQUES,MASCULINO,JEAN,20.0,0.0,799900.0,13,0,13,True,False
Pilatos,Linea,PILATOS JEANS ANDINO BOGOTA,FRANCQUES,MASCULINO,JEAN,7.0,6.0,799900.0,7,5,7,False,True
Pilatos,Outlet,PILATOS PLAZA CENTRAL  BOGOTA,FRANCQUES,MASCULINO,JEAN,11.0,0.0,799900.0,11,0,11,True,False
Pilatos,Franquicia,PILATOS  LETICIA AMAZONAS,GOORIN BROS,MASCULINO,GORRO,109.0,32.0,299900.0,74,30,74,True,True
Pilatos,Franquicia,PILATOS ACCESORIOS CALLE 6 POPAYAN,GOORIN BROS,MASCULINO,GORRO,60.0,33.0,299900.0,42,30,42,True,True
Pilatos,Franquicia,PILATOS ACCESORIOS MALL PLAZA MANIZALES,GOORIN BROS,MASCULINO,GORRO,34.0,66.0,299900.0,24,52,24,True,True
Pilatos,Linea,PILATOS ACCESORIOS PARQUE LA COLINA BOGO,GOORIN BROS,MASCULINO,GORRO,54.0,66.0,319900.0,37,54,37,True,True
Pilatos,Linea,PILATOS ACCESORIOS PUERTA DEL NORTE BELL,GOORIN BROS,MASCULINO,GORRO,22.0,147.0,269900.0,15,93,15,True,True
Pilatos,Linea,PILATOS ACCESORIOS SAN NICOLAS RIONEGRO,GOORIN BROS,MASCULINO,GORRO,36.0,83.0,269900.0,25,62,25,True,True
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,GOORIN BROS,MASCULINO,GORRO,41.0,97.0,319900.0,29,67,29,True,True
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,GOORIN BROS,MASCULINO,GORRO,24.0,141.0,324900.0,16,80,16,True,True
Pilatos,Linea,PILATOS ARKADIA LC 175 MEDELLIN,GOORIN BROS,MASCULINO,GORRO,26.0,102.0,309900.0,18,69,18,True,True
Pilatos,Linea,PILATOS ARRECIFE SANTA MARTA,GOORIN BROS,MASCULINO,GORRO,57.0,49.0,269900.0,38,41,38,True,True
Pilatos,Linea,PILATOS BUENAVISTA BARRANQUILLA,GOORIN BROS,MASCULINO,GORRO,56.0,47.0,299900.0,38,38,38,True,True
Pilatos,Linea,PILATOS BUENAVISTA MONTERIA,GOORIN BROS,MASCULINO,GORRO,33.0,87.0,269900.0,23,65,23,True,True
Pilatos,Linea,PILATOS BUENAVISTA SANTA MARTA,GOORIN BROS,MASCULINO,GORRO,38.0,84.0,299000.0,27,55,27,True,True
Pilatos,Franquicia,PILATOS CACIQUE BUCARAMANGA,GOORIN BROS,MASCULINO,GORRO,45.0,79.0,269900.0,29,62,29,True,True
Pilatos,Franquicia,PILATOS CAMPANARIO POPAYAN,GOORIN BROS,MASCULINO,GORRO,70.0,80.0,299900.0,43,54,43,True,True
Pilatos,Linea,PILATOS CARACOLI BUCARAMANGA,GOORIN BROS,MASCULINO,GORRO,35.0,54.0,269900.0,24,42,24,True,True
Pilatos,Linea,PILATOS CARIBE PLAZA CARTAGENA,GOORIN BROS,MASCULINO,GORRO,32.0,67.0,319900.0,25,53,25,True,True
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,GOORIN BROS,MASCULINO,GORRO,27.0,11.0,269900.0,15,8,15,True,True
Pilatos,Linea,PILATOS CHIPICHAPE CALI,GOORIN BROS,MASCULINO,GORRO,65.0,89.0,319900.0,45,68,45,True,True
Pilatos,Outlet,PILATOS DE MODA PRIME OUTLET LC 108,GOORIN BROS,MASCULINO,GORRO,7.0,24.0,359000.0,5,19,5,False,True
Pilatos,Linea,PILATOS EL TESORO MEDELLIN,GOORIN BROS,MASCULINO,GORRO,46.0,169.0,299000.0,29,96,29,True,True
Pilatos,Linea,PILATOS FLORIDA PARQUE COMERCIAL,GOORIN BROS,MASCULINO,GORRO,25.0,66.0,299900.0,20,48,20,True,True
Pilatos,Franquicia,PILATOS FUSAGASUGA,GOORIN BROS,MASCULINO,GORRO,48.0,37.0,299000.0,33,32,33,True,True
Pilatos,Linea,PILATOS GRAN ESTACION BOGOTA,GOORIN BROS,MASCULINO,GORRO,30.0,114.0,269900.0,25,78,25,True,True
Pilatos,Linea,PILATOS GRAN PLAZA IPIALES,GOORIN BROS,MASCULINO,GORRO,47.0,97.0,299900.0,32,68,32,True,True
Pilatos,Franquicia,PILATOS IPIALES,GOORIN BROS,MASCULINO,GORRO,128.0,45.0,299900.0,74,36,74,True,True
Pilatos,Linea,PILATOS JARDIN PLAZA CALI,GOORIN BROS,MASCULINO,GORRO,51.0,152.0,319900.0,39,100,39,True,True
Pilatos,Linea,PILATOS JEANS ANDINO BOGOTA,GOORIN BROS,MASCULINO,GORRO,39.0,58.0,269900.0,36,48,36,True,True
Pilatos,Franquicia,PILATOS LA ESTACION IBAGUE,GOORIN BROS,MASCULINO,GORRO,27.0,108.0,299900.0,18,68,18,True,True
Pilatos,Linea,PILATOS LA HERRADURA TULUA,GOORIN BROS,MASCULINO,GORRO,40.0,86.0,299450.0,28,60,28,True,True
Pilatos,Franquicia,PILATOS LLANOGRANDE PALMIRA,GOORIN BROS,MASCULINO,GORRO,94.0,70.0,299900.0,60,53,60,True,True
Pilatos,Linea,PILATOS MALL PLAZA CARTAGENA,GOORIN BROS,MASCULINO,GORRO,27.0,64.0,319900.0,23,50,23,True,True
Pilatos,Franquicia,PILATOS MALL PLAZA MANIZALES,GOORIN BROS,MASCULINO,GORRO,50.0,40.0,299900.0,33,33,33,True,True
Pilatos,Mixta,PILATOS MAYORCA SABANETA,GOORIN BROS,MASCULINO,GORRO,26.0,75.0,299900.0,19,56,19,True,True
Pilatos,Linea,PILATOS MEGAMALL BUCARAMANGA,GOORIN BROS,MASCULINO,GORRO,27.0,44.0,299900.0,19,36,19,True,True
Pilatos,Linea,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,GOORIN BROS,MASCULINO,GORRO,36.0,79.0,269900.0,26,53,26,True,True
Pilatos,Linea,PILATOS NQS MALL PLAZA BOGOTA,GOORIN BROS,MASCULINO,GORRO,40.0,77.0,269900.0,29,55,29,True,True
Pilatos,Linea,PILATOS NUESTRO BOGOTA,GOORIN BROS,MASCULINO,GORRO,13.0,19.0,359000.0,7,14,7,False,True
Pilatos,Outlet,PILATOS OUTLET AMERICAS 2 BOGOTA,GOORIN BROS,MASCULINO,GORRO,1.0,0.0,269900.0,1,0,1,False,False
Pilatos,Outlet,PILATOS OUTLET LA TORRE ITAGUI,GOORIN BROS,MASCULINO,GORRO,4.0,0.0,359000.0,3,0,3,False,False
Pilatos,Outlet,PILATOS PLAZA CENTRAL  BOGOTA,GOORIN BROS,MASCULINO,GORRO,53.0,0.0,299900.0,35,0,35,True,False
Pilatos,Linea,PILATOS PLAZA FABRICATO BELLO,GOORIN BROS,MASCULINO,GORRO,27.0,65.0,299900.0,21,42,21,True,True
Pilatos,Linea,PILATOS PORTAL DEL QUINDIO ARMENIA,GOORIN BROS,MASCULINO,GORRO,30.0,88.0,269900.0,19,62,19,True,True
Pilatos,Mixta,PILATOS PREMIUM SOPO,GOORIN BROS,MASCULINO,GORRO,22.0,8.0,269900.0,12,7,12,True,True
Pilatos,Linea,PILATOS PRIMAVERA URBANA VILLAVICENCIO,GOORIN BROS,MASCULINO,GORRO,27.0,64.0,299900.0,21,48,21,True,True
Pilatos,Franquicia,PILATOS QUIBDO,GOORIN BROS,MASCULINO,GORRO,41.0,80.0,269900.0,27,54,27,True,True
Pilatos,Mixta,PILATOS SAN NICOLAS RIONEGRO,GOORIN BROS,MASCULINO,GORRO,24.0,40.0,299900.0,18,32,18,True,True
Pilatos,Franquicia,PILATOS SAN SILVESTRE BARRANCABERMEJA,GOORIN BROS,MASCULINO,GORRO,31.0,31.0,269900.0,19,24,19,True,True
Pilatos,Franquicia,PILATOS SANTA ROSA,GOORIN BROS,MASCULINO,GORRO,51.0,46.0,269900.0,41,38,41,True,True
Pilatos,Linea,PILATOS SANTAFE MEDELLIN,GOORIN BROS,MASCULINO,GORRO,43.0,140.0,299900.0,29,86,29,True,True
Pilatos,Linea,PILATOS UNICENTRO ARMENIA,GOORIN BROS,MASCULINO,GORRO,50.0,68.0,299900.0,33,54,33,True,True
Pilatos,Linea,PILATOS UNICENTRO CALI,GOORIN BROS,MASCULINO,GORRO,50.0,88.0,319900.0,33,57,33,True,True
Pilatos,Mixta,PILATOS UNICENTRO MEDELLIN,GOORIN BROS,MASCULINO,GORRO,17.0,15.0,299450.0,10,15,10,True,True
Pilatos,Outlet,PILATOS UNICENTRO PEREIRA,GOORIN BROS,MASCULINO,GORRO,40.0,0.0,299900.0,29,0,29,True,False
Pilatos,Franquicia,PILATOS UNICENTRO TUNJA,GOORIN BROS,MASCULINO,GORRO,38.0,39.0,269900.0,27,32,27,True,True
Pilatos,Franquicia,PILATOS UNICENTRO VILLAVICENCIO,GOORIN BROS,MASCULINO,GORRO,82.0,30.0,299900.0,58,22,58,True,True
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,GOORIN BROS,MASCULINO,GORRO,27.0,152.0,319900.0,18,97,18,True,True
Pilatos,Mixta,PILATOS UNICO BARRANQUILLA,GOORIN BROS,MASCULINO,GORRO,8.0,20.0,284450.0,6,11,6,False,True
Pilatos,Mixta,PILATOS UNICO BUCARAMANGA,GOORIN BROS,MASCULINO,GORRO,4.0,13.0,329450.0,4,8,4,False,True
Pilatos,Mixta,PILATOS UNICO PASTO,GOORIN BROS,MASCULINO,GORRO,37.0,14.0,299900.0,23,12,23,True,True
Pilatos,Mixta,PILATOS UNICO PEREIRA,GOORIN BROS,MASCULINO,GORRO,9.0,12.0,299000.0,5,8,5,False,True
Pilatos,Mixta,PILATOS UNICO VILLAVICENCIO,GOORIN BROS,MASCULINO,GORRO,6.0,14.0,269900.0,3,8,3,False,True
Pilatos,Linea,PILATOS VIVA BARRANQUILLA,GOORIN BROS,MASCULINO,GORRO,41.0,56.0,319900.0,26,43,26,True,True
Pilatos,Linea,PILATOS VIVA LC 143 ENVIGADO,GOORIN BROS,MASCULINO,GORRO,34.0,71.0,309900.0,22,54,22,True,True
Pilatos,Franquicia,PILATOS VIVA TUNJA,GOORIN BROS,MASCULINO,GORRO,17.0,67.0,319900.0,13,43,13,True,True
Pilatos,Linea,PILATOS VIVA VILLAVICENCIO,GOORIN BROS,MASCULINO,GORRO,37.0,67.0,299900.0,24,45,24,True,True
Pilatos,Linea,PILATOS ACCESORIOS PARQUE LA COLINA BOGO,GOORIN BROS,UNISEX,GORRO,2.0,9.0,269900.0,1,3,1,False,True
Pilatos,Linea,PILATOS BUENAVISTA MONTERIA,GOORIN BROS,UNISEX,GORRO,1.0,7.0,375900.0,1,3,1,False,True
Pilatos,Franquicia,PILATOS CAMPANARIO POPAYAN,GOORIN BROS,UNISEX,GORRO,2.0,11.0,269900.0,1,4,1,False,True
Pilatos,Linea,PILATOS CHIPICHAPE CALI,GOORIN BROS,UNISEX,GORRO,5.0,10.0,269900.0,3,4,3,False,True
Pilatos,Linea,PILATOS EL TESORO MEDELLIN,GOORIN BROS,UNISEX,GORRO,2.0,12.0,269900.0,2,5,2,False,True
Pilatos,Linea,PILATOS GRAN ESTACION BOGOTA,GOORIN BROS,UNISEX,GORRO,1.0,11.0,269900.0,1,4,1,False,True
Pilatos,Linea,PILATOS GRAN PLAZA IPIALES,GOORIN BROS,UNISEX,GORRO,1.0,11.0,269900.0,1,4,1,False,True
Pilatos,Franquicia,PILATOS IPIALES,GOORIN BROS,UNISEX,GORRO,2.0,0.0,269900.0,1,0,1,False,False
Pilatos,Linea,PILATOS JARDIN PLAZA CALI,GOORIN BROS,UNISEX,GORRO,1.0,9.0,269900.0,1,4,1,False,True
Pilatos,Franquicia,PILATOS LA ESTACION IBAGUE,GOORIN BROS,UNISEX,GORRO,1.0,9.0,375900.0,1,3,1,False,True
Pilatos,Franquicia,PILATOS LLANOGRANDE PALMIRA,GOORIN BROS,UNISEX,GORRO,2.0,9.0,269900.0,1,3,1,False,True
Pilatos,Linea,PILATOS SANTAFE MEDELLIN,GOORIN BROS,UNISEX,GORRO,1.0,12.0,269900.0,1,5,1,False,True
Pilatos,Linea,PILATOS UNICENTRO ARMENIA,GOORIN BROS,UNISEX,GORRO,2.0,6.0,375900.0,2,2,2,False,True
Pilatos,Franquicia,PILATOS UNICENTRO VILLAVICENCIO,GOORIN BROS,UNISEX,GORRO,2.0,0.0,269900.0,1,0,1,False,False
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,GOORIN BROS,UNISEX,GORRO,1.0,13.0,269900.0,1,5,1,False,True
Pilatos,Linea,PILATOS VIVA BARRANQUILLA,GOORIN BROS,UNISEX,GORRO,1.0,1.0,269900.0,1,1,1,False,True
Pilatos,Linea,PILATOS VIVA VILLAVICENCIO,GOORIN BROS,UNISEX,GORRO,1.0,10.0,269900.0,1,4,1,False,True
Pilatos,Linea,PILATOS ACCESORIOS PARQUE LA COLINA BOGO,HOKA,FEMENINO,TENIS,59.0,14.0,869900.0,58,11,58,True,True
Pilatos,Linea,PILATOS ACCESORIOS SAN NICOLAS RIONEGRO,HOKA,FEMENINO,TENIS,1.0,0.0,809900.0,1,0,1,False,False
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,HOKA,FEMENINO,TENIS,70.0,20.0,869900.0,59,19,59,True,True
Pilatos,Linea,PILATOS ARRECIFE SANTA MARTA,HOKA,FEMENINO,TENIS,21.0,3.0,869900.0,21,3,21,True,True
Pilatos,Linea,PILATOS BUENAVISTA BARRANQUILLA,HOKA,FEMENINO,TENIS,70.0,4.0,869900.0,60,4,60,True,True
Pilatos,Linea,PILATOS EL TESORO MEDELLIN,HOKA,FEMENINO,TENIS,17.0,19.0,869900.0,17,18,17,True,True
Pilatos,Linea,PILATOS GRAN ESTACION BOGOTA,HOKA,FEMENINO,TENIS,81.0,24.0,869900.0,73,21,73,True,True
Pilatos,Linea,PILATOS JARDIN PLAZA CALI,HOKA,FEMENINO,TENIS,34.0,13.0,869900.0,33,12,33,True,True
Pilatos,Linea,PILATOS SANTAFE MEDELLIN,HOKA,FEMENINO,TENIS,54.0,12.0,869900.0,51,11,51,True,True
Pilatos,Linea,PILATOS ACCESORIOS PARQUE LA COLINA BOGO,HOKA,MASCULINO,TENIS,81.0,17.0,869900.0,78,16,78,True,True
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,HOKA,MASCULINO,TENIS,131.0,57.0,869900.0,103,42,103,True,True
Pilatos,Linea,PILATOS ARRECIFE SANTA MARTA,HOKA,MASCULINO,TENIS,24.0,5.0,869900.0,24,5,24,True,True
Pilatos,Linea,PILATOS BUENAVISTA BARRANQUILLA,HOKA,MASCULINO,TENIS,107.0,24.0,869900.0,86,22,86,True,True
Pilatos,Linea,PILATOS EL TESORO MEDELLIN,HOKA,MASCULINO,TENIS,40.0,38.0,999900.0,40,34,40,True,True
Pilatos,Linea,PILATOS GRAN ESTACION BOGOTA,HOKA,MASCULINO,TENIS,126.0,26.0,869900.0,105,23,105,True,True
Pilatos,Linea,PILATOS JARDIN PLAZA CALI,HOKA,MASCULINO,TENIS,94.0,18.0,889900.0,80,18,80,True,True
Pilatos,Linea,PILATOS SANTAFE MEDELLIN,HOKA,MASCULINO,TENIS,53.0,33.0,869900.0,53,29,53,True,True
Pilatos,Linea,PILATOS ACCESORIOS PARQUE LA COLINA BOGO,HOKA,UNISEX,TENIS,27.0,0.0,1199900.0,27,0,27,True,False
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,HOKA,UNISEX,TENIS,61.0,4.0,1199900.0,51,4,51,True,True
Pilatos,Linea,PILATOS ARRECIFE SANTA MARTA,HOKA,UNISEX,TENIS,9.0,0.0,1079900.0,9,0,9,False,False
Pilatos,Linea,PILATOS BUENAVISTA BARRANQUILLA,HOKA,UNISEX,TENIS,61.0,0.0,1199900.0,50,0,50,True,False
Pilatos,Linea,PILATOS EL TESORO MEDELLIN,HOKA,UNISEX,TENIS,29.0,6.0,1199900.0,29,6,29,True,True
Pilatos,Linea,PILATOS GRAN ESTACION BOGOTA,HOKA,UNISEX,TENIS,61.0,7.0,1079900.0,53,7,53,True,True
Pilatos,Linea,PILATOS JARDIN PLAZA CALI,HOKA,UNISEX,TENIS,25.0,1.0,1199900.0,19,1,19,True,True
Pilatos,Linea,PILATOS SANTAFE MEDELLIN,HOKA,UNISEX,TENIS,16.0,7.0,1199900.0,16,7,16,True,True
Pilatos,Linea,PILATOS ACCESORIOS PUERTA DEL NORTE BELL,JOHN HATTER,UNISEX,GORRO,14.0,5.0,279900.0,9,3,9,False,True
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,JOHN HATTER,UNISEX,GORRO,8.0,3.0,279900.0,6,3,6,False,True
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,JOHN HATTER,UNISEX,GORRO,8.0,8.0,279900.0,7,6,7,False,True
Pilatos,Linea,PILATOS EL TESORO MEDELLIN,JOHN HATTER,UNISEX,GORRO,1.0,12.0,279900.0,1,8,1,False,True
Pilatos,Linea,PILATOS GRAN ESTACION BOGOTA,JOHN HATTER,UNISEX,GORRO,14.0,2.0,279900.0,9,2,9,False,True
Pilatos,Linea,PILATOS UNICENTRO ARMENIA,JOHN HATTER,UNISEX,GORRO,8.0,9.0,279900.0,7,5,7,False,True
Pilatos,Linea,PILATOS ARKADIA LC 175 MEDELLIN,KIPLING,FEMENINO,BILLETERA,1.0,1.0,299900.0,1,1,1,False,True
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,BILLETERA,34.0,3.0,299900.0,34,3,34,True,True
Pilatos,Outlet,PILATOS DE MODA PRIME OUTLET LC 108,KIPLING,FEMENINO,BILLETERA,53.0,14.0,299900.0,49,11,49,True,True
Pilatos,Outlet,PILATOS OUTLET AMERICAS 2 BOGOTA,KIPLING,FEMENINO,BILLETERA,124.0,0.0,299900.0,50,0,50,True,False
Pilatos,Outlet,PILATOS OUTLET LA TORRE ITAGUI,KIPLING,FEMENINO,BILLETERA,49.0,0.0,299900.0,48,0,48,True,False
Pilatos,Outlet,PILATOS PLAZA CENTRAL  BOGOTA,KIPLING,FEMENINO,BILLETERA,18.0,0.0,299900.0,12,0,12,True,False
Pilatos,Mixta,PILATOS PREMIUM SOPO,KIPLING,FEMENINO,BILLETERA,64.0,7.0,299900.0,64,5,64,True,True
Pilatos,Mixta,PILATOS UNICENTRO MEDELLIN,KIPLING,FEMENINO,BILLETERA,2.0,5.0,224900.0,2,4,2,False,True
Pilatos,Mixta,PILATOS UNICO BARRANQUILLA,KIPLING,FEMENINO,BILLETERA,86.0,4.0,299900.0,54,4,54,True,True
Pilatos,Mixta,PILATOS UNICO BUCARAMANGA,KIPLING,FEMENINO,BILLETERA,26.0,25.0,299900.0,26,15,26,True,True
Pilatos,Linea,PILATOS UNICO CALI 2,KIPLING,FEMENINO,BILLETERA,15.0,3.0,299900.0,15,3,15,True,True
Pilatos,Mixta,PILATOS UNICO PASTO,KIPLING,FEMENINO,BILLETERA,78.0,5.0,299900.0,48,5,48,True,True
Pilatos,Mixta,PILATOS UNICO PEREIRA,KIPLING,FEMENINO,BILLETERA,65.0,13.0,299900.0,43,12,43,True,True
Pilatos,Mixta,PILATOS UNICO VILLAVICENCIO,KIPLING,FEMENINO,BILLETERA,42.0,7.0,299900.0,41,7,41,True,True
Pilatos,Linea,MOVIL EVENTO 1,KIPLING,FEMENINO,BOLSO,1.0,0.0,449900.0,1,0,1,False,False
Pilatos,Linea,MOVIL EVENTO 2,KIPLING,FEMENINO,BOLSO,7.0,24.0,449900.0,5,23,5,False,True
Pilatos,Linea,PILATOS ACCESORIOS PARQUE LA COLINA BOGO,KIPLING,FEMENINO,BOLSO,1.0,1.0,349900.0,1,1,1,False,True
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,BOLSO,18.0,6.0,324900.0,18,6,18,True,True
Pilatos,Outlet,PILATOS DE MODA PRIME OUTLET LC 108,KIPLING,FEMENINO,BOLSO,42.0,41.0,499900.0,42,34,42,True,True
Pilatos,Franquicia,PILATOS LA ESTACION IBAGUE,KIPLING,FEMENINO,BOLSO,1.0,0.0,249990.0,1,0,1,False,False
Pilatos,Franquicia,PILATOS MULTICENTRO IBAGUE,KIPLING,FEMENINO,BOLSO,2.0,0.0,279990.0,2,0,2,False,False
Pilatos,Linea,PILATOS NUESTRO BOGOTA,KIPLING,FEMENINO,BOLSO,7.0,2.0,449900.0,4,1,4,False,True
Pilatos,Outlet,PILATOS NUESTRO MONTERIA,KIPLING,FEMENINO,BOLSO,8.0,21.0,324900.0,8,13,8,False,True
