Mes_Cierre,Codigo_Tienda,Tienda,Ciudad,Formato,Jefe_Zona,Target_Tasa_Recompra,Ticket_Promedio_3M,AUR_Neto_3M,Porcentaje_Descuento_3M,Tasa_Devolucion_Dinero_3M,Share_Bottoms_3M,Share_Tops_3M,Share_Calzado_3M,Share_Accesorios_3M,Share_MarcasPropias_3M,Share_Outlet_3M,Share_Femenino_3M,Share_Masculino_3M,UPT_3M,Penetracion_Bottoms_3M,Tasa_Outfit_Completo_3M,Tasa_Captura_HabeasData_3M,Tasa_Captura_Email_3M,Tasa_Captura_Celular_3M,Antiguedad_Promedio_Ponderada_3M
2025-04-01,219,NEW BALANCE VIVA ENVIGADO,Envigado,NewBalance,GONZALEZ PULGARIN OLGA PATRICIA,0.0955,735137.46,645141.27,0.0475,0.1151,0.0081,0.0272,0.9367,0.0475,1.0,0.5901,0.4132,0.457,1.27,0.0204,0.0,0.1019,0.1097,0.105,29.2
2025-04-01,213,NEW BALANCE DE MODA PRIME OUTLET LC 121,Medellín,NewBalance,GONZALEZ PULGARIN OLGA PATRICIA,0.095,502591.01,380380.43,0.2178,0.0641,0.0347,0.1026,0.8045,0.1315,1.0,0.8956,0.3518,0.5576,1.39,0.0803,0.0,0.0964,0.1124,0.1044,8.2
2025-04-01,14P,PILATOS SAN NICOLAS RIONEGRO,Rionegro,Pilatos,POSADA RESTREPO MALORY DEL PILAR,0.0939,536759.18,404349.09,0.2417,0.1172,0.1352,0.2196,0.5843,0.2069,0.8021,0.8187,0.3159,0.6097,1.48,0.1655,0.0246,0.1021,0.1197,0.088,9.3
2025-04-01,M06,MFG VIVA BARRANQUILLA,Barranquilla,MFG,HENAO LOPEZ MARIBEL,0.0935,345567.98,221762.13,0.0873,0.0561,0.534,0.3273,0.0273,0.2181,0.9894,0.6557,0.296,0.6973,1.64,0.411,0.0736,0.2577,0.2577,0.2638,25.8
2025-04-01,405,DIESEL GRAN ESTACION BOGOTA,"Bogotá, D.C.",Diesel,VASQUEZ CLAVIJO LAURA LILIANA,0.0935,1516049.26,1021338.45,0.0578,0.0766,0.4483,0.3321,0.1271,0.3265,1.0,0.5762,0.1551,0.8267,1.61,0.4453,0.0625,0.3203,0.3203,0.3359,36.9
2025-04-01,402,DIESEL BUENAVISTA BARRANQUILLA,Barranquilla,Diesel,HERNANDEZ TELLEZ SANDRA PAOLA,0.0918,1400373.78,966339.8,0.0293,0.0644,0.3973,0.2161,0.2295,0.201,1.0,0.59,0.2401,0.7176,1.55,0.3475,0.0763,0.3008,0.2924,0.3136,123.0
2025-04-01,153,PILATOS PLAZA FABRICATO BELLO,Bello,Pilatos,GONZALEZ PULGARIN OLGA PATRICIA,0.0916,525014.35,403003.97,0.0508,0.1267,0.0406,0.2423,0.5431,0.2664,0.5208,0.6427,0.1806,0.6119,1.49,0.0459,0.0183,0.0482,0.0573,0.055,51.6
2025-04-01,P08,PILATOS CENTRO COMERCIAL EL EDÉN,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0915,306387.68,138318.77,0.4844,0.0538,0.2297,0.333,0.3593,0.3064,0.8958,1.0,0.3395,0.6351,2.27,0.3017,0.1453,0.1257,0.148,0.1508,6.6
2025-04-01,08P,PILATOS UNICO BARRANQUILLA,Barranquilla,Pilatos,ARNEDO GARCIA CARMEN ELISA,0.0909,307957.55,215023.62,0.3511,0.0578,0.2833,0.3878,0.2032,0.2597,0.8549,0.8931,0.1491,0.8226,1.52,0.2062,0.0508,0.2034,0.2006,0.2232,31.7
2025-04-01,17P,PILATOS ACCESORIOS SAN NICOLAS RIONEGRO,Rionegro,Pilatos,POSADA RESTREPO MALORY DEL PILAR,0.0909,588082.17,476580.35,0.0287,0.1282,0.0117,0.1197,0.7013,0.2064,0.5516,0.5456,0.2669,0.552,1.37,0.0189,0.0113,0.1434,0.1547,0.1509,7.0
2025-04-01,426,DIESEL MULTIPLAZA LA FELICIDAD BOGOTA,"Bogotá, D.C.",Diesel,VASQUEZ CLAVIJO LAURA LILIANA,0.0909,1096309.26,927125.73,0.0386,0.1163,0.3194,0.233,0.3356,0.2585,1.0,0.6595,0.2443,0.7277,1.31,0.219,0.0365,0.1168,0.146,0.1314,9.8
2025-04-01,108,PILATOS GRAN ESTACION BOGOTA,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0907,660263.7,490279.24,0.0288,0.0974,0.3058,0.2439,0.343,0.2349,0.7122,0.5288,0.1963,0.712,1.48,0.2199,0.0369,0.1284,0.1429,0.1477,21.3
2025-04-01,221,NEW BALANCE NQS MALLPLAZA BOGOTA,"Bogotá, D.C.",NewBalance,RAMIREZ BALVIN VICTOR MANUEL,0.09,787183.94,635127.61,0.0164,0.1001,0.0111,0.0559,0.8985,0.0813,1.0,0.6487,0.4166,0.4813,1.37,0.0239,0.0018,0.0755,0.081,0.0921,29.8
2025-04-01,210,NEW BALANCE EL TESORO MEDELLIN,Medellín,NewBalance,POSADA RESTREPO MALORY DEL PILAR,0.0891,799580.38,677675.57,0.0214,0.0717,0.0128,0.0327,0.9318,0.0454,1.0,0.591,0.3897,0.4592,1.26,0.0283,0.0028,0.187,0.1941,0.1898,31.4
2025-04-01,407,DIESEL EL RETIRO BOGOTA,"Bogotá, D.C.",Diesel,HERNANDEZ TELLEZ SANDRA PAOLA,0.0882,1707523.53,1158320.06,0.057,0.0631,0.5887,0.2737,0.0719,0.2791,1.0,0.6676,0.2309,0.7597,1.59,0.6293,0.1034,0.3707,0.3362,0.3276,96.4
2025-04-01,614,SUPERDRY PLAZA CENTRAL BOGOTA,"Bogotá, D.C.",Superdry,HERNANDEZ TELLEZ SANDRA PAOLA,0.0871,387192.7,292545.6,0.3591,0.096,0.053,0.7824,0.0368,0.7925,1.0,0.9552,0.267,0.733,1.43,0.0625,0.0221,0.1066,0.114,0.1213,13.9
2025-04-01,422,DIESEL OUTLET MAYORCA SABANETA,Sabaneta,Diesel,ACEVEDO GALLO CLARA INES,0.087,1068260.38,848084.58,0.0633,0.0576,0.2027,0.2409,0.4471,0.2178,1.0,0.6981,0.1713,0.7853,1.34,0.1538,0.0096,0.2212,0.2212,0.2115,25.7
2025-04-01,745,PILATOS VIVA TUNJA,Tunja,Pilatos,ARNEDO GARCIA CARMEN ELISA,0.0851,408824.12,337062.44,0.136,0.09,0.0674,0.4656,0.3138,0.455,0.7328,0.7451,0.1258,0.7588,1.28,0.0645,0.0258,0.1355,0.1419,0.1419,0.0
2025-04-01,412,DIESEL SANDIEGO MEDELLIN,Medellín,Diesel,ACEVEDO GALLO CLARA INES,0.0851,1257578.08,867295.22,0.0657,0.0875,0.2254,0.1816,0.4379,0.2229,1.0,0.6817,0.2407,0.6696,1.57,0.1563,0.0188,0.1375,0.1625,0.15,77.5
2025-04-01,626,SUPERDRY CENTRO COMERCIAL EL EDÉN,"Bogotá, D.C.",Superdry,VASQUEZ CLAVIJO LAURA LILIANA,0.0847,303021.07,181678.56,0.5158,0.0449,0.1246,0.7312,0.0291,0.6833,1.0,1.0,0.2665,0.7335,1.74,0.1734,0.0627,0.0738,0.0886,0.1107,16.7
2025-04-01,414,DIESEL SANTAFE MEDELLIN,Medellín,Diesel,ACEVEDO GALLO CLARA INES,0.0845,1800158.27,1120222.33,0.0391,0.0731,0.3903,0.2122,0.2108,0.3015,1.0,0.5737,0.3032,0.6744,1.72,0.3706,0.0672,0.2388,0.2662,0.2562,128.7
2025-04-01,03P,PILATOS GRAN ESTACION 2 BOGOTA,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0819,514546.04,404582.57,0.0404,0.1192,0.2337,0.406,0.1925,0.3751,0.7174,0.5583,0.2276,0.7373,1.42,0.2,0.0615,0.2103,0.2308,0.2359,29.0
2025-04-01,146,PILATOS VIVA LC 143 ENVIGADO,Envigado,Pilatos,GONZALEZ PULGARIN OLGA PATRICIA,0.0818,581720.03,452613.8,0.0548,0.0955,0.0738,0.2871,0.502,0.2238,0.569,0.5167,0.2071,0.6699,1.41,0.082,0.023,0.1049,0.1213,0.1082,46.4
2025-04-01,18P,PILATOS UNICO BUCARAMANGA,Bucaramanga,Pilatos,SANTOS HERNANDEZ ANGELICA MARIA,0.0818,304495.0,188129.62,0.4014,0.0632,0.1894,0.3948,0.3054,0.2426,0.9096,0.9546,0.2055,0.7861,1.67,0.2193,0.0624,0.1052,0.1159,0.123,11.6
2025-04-01,119,PILATOS CARIBE PLAZA CARTAGENA,Cartagena De Indias,Pilatos,ARNEDO GARCIA CARMEN ELISA,0.0816,450709.77,325173.58,0.0503,0.0575,0.1401,0.3374,0.3802,0.2345,0.6131,0.5032,0.143,0.7749,1.46,0.1314,0.0322,0.193,0.2064,0.2038,26.9
2025-04-01,M09,MFG CHIPICHAPE CALI,Cali,MFG,HENAO LOPEZ MARIBEL,0.0811,343251.76,217964.87,0.101,0.0277,0.4328,0.4571,0.021,0.296,1.0,0.6906,0.3361,0.6517,1.61,0.3543,0.0709,0.1339,0.1417,0.1496,26.0
2025-04-01,616,SUPERDRY PASEO VILLA DEL RIO BOGOTA,"Bogotá, D.C.",Superdry,,0.0806,369457.49,282412.53,0.3451,0.0508,0.0752,0.7023,0.0313,0.7841,1.0,0.9648,0.1682,0.8318,1.39,0.1027,0.0205,0.1027,0.1164,0.1027,2.6
2025-04-01,721,PILATOS ACCESORIOS SAN SILVIESTRE,Barrancabermeja,Pilatos,SANTOS HERNANDEZ ANGELICA MARIA,0.0806,507533.91,451141.25,0.0222,0.0536,0.0022,0.0729,0.7053,0.2296,0.5168,0.5025,0.2719,0.6394,1.19,0.0074,0.0,0.0735,0.0809,0.0809,0.0
2025-04-01,09P,PILATOS UNICO CALI,Cali,Pilatos,,0.0794,343638.27,203513.93,0.3571,0.0782,0.1638,0.484,0.2055,0.2687,0.8378,0.8947,0.1641,0.7973,1.79,0.127,0.041,0.1926,0.2008,0.1926,50.6
2025-04-01,112,PILATOS CHIPICHAPE CALI,Cali,Pilatos,PARRA NAVIA KAROL YESENIA,0.0789,479336.36,363318.64,0.0493,0.1195,0.1725,0.2923,0.3624,0.2614,0.6556,0.5506,0.1425,0.7681,1.46,0.1373,0.0336,0.1653,0.1765,0.1737,38.0
2025-04-01,121,PILATOS TITAN PLAZA BOGOTA,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0776,576441.68,415693.29,0.0477,0.0848,0.2019,0.2813,0.3892,0.3076,0.5948,0.5731,0.1871,0.7039,1.52,0.2143,0.0468,0.1404,0.165,0.1601,22.4
2025-04-01,223,NEW BALANCE MALL PLAZA MANIZALES,Manizales,NewBalance,LLANOS GIRALDO ERIKA MARCELA,0.0769,735529.63,617217.69,0.0429,0.078,0.0222,0.058,0.8947,0.0633,1.0,0.6771,0.3689,0.5502,1.28,0.0508,0.0046,0.0855,0.097,0.0947,21.1
2025-04-01,102,PILATOS PORTAL DEL QUINDIO ARMENIA,Armenia,Pilatos,LLANOS GIRALDO ERIKA MARCELA,0.0761,381952.2,313797.16,0.0483,0.1054,0.0125,0.3387,0.3819,0.2721,0.5234,0.4382,0.1194,0.6017,1.33,0.009,0.0045,0.1584,0.1719,0.1629,5.7
2025-04-01,423,DIESEL PARQUE LA COLINA BOGOTA,"Bogotá, D.C.",Diesel,HERNANDEZ TELLEZ SANDRA PAOLA,0.0758,1125067.43,983591.89,0.0675,0.1095,0.5753,0.1717,0.1732,0.1985,1.0,0.515,0.2285,0.7715,1.28,0.5548,0.0205,0.2123,0.2192,0.2329,7.5
2025-04-01,718,SUPERDRY CAMPANARIO POPAYAN,Popayán,Superdry,VASQUEZ CLAVIJO LAURA LILIANA,0.0755,475208.55,363514.23,0.07,0.0334,0.0568,0.7891,0.0631,0.6672,1.0,0.7152,0.2344,0.764,1.36,0.067,0.0168,0.1425,0.148,0.1425,0.0
2025-04-01,601,SUPERDRY TITAN PLAZA BOGOTA,"Bogotá, D.C.",Superdry,VASQUEZ CLAVIJO LAURA LILIANA,0.0742,492695.36,391178.46,0.0971,0.0875,0.057,0.8012,0.0456,0.7309,1.0,0.7433,0.2809,0.7191,1.38,0.0796,0.0242,0.1246,0.1592,0.1419,15.8
2025-04-01,12P,PILATOS UNICO VILLAVICENCIO,Villavicencio,Pilatos,SANTOS HERNANDEZ ANGELICA MARIA,0.0735,310949.35,215802.98,0.3313,0.0988,0.206,0.3688,0.2751,0.276,0.7779,0.8415,0.1566,0.8088,1.54,0.1725,0.0288,0.1406,0.1342,0.1534,37.8
2025-04-01,669,KIPLING CENTRO COMERCIAL EL EDÉN,"Bogotá, D.C.",Kipling,VASQUEZ CLAVIJO LAURA LILIANA,0.0733,251802.79,174767.23,0.5382,0.0092,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.45,0.0,0.0,0.1118,0.1151,0.1217,6.0
2025-04-01,129,PILATOS ACCESORIOS PUERTA DEL NORTE BELL,Bello,Pilatos,GONZALEZ PULGARIN OLGA PATRICIA,0.0722,629919.29,473010.73,0.0535,0.086,0.0197,0.1344,0.6685,0.2207,0.5293,0.5606,0.2362,0.6064,1.44,0.0209,0.0048,0.0515,0.0628,0.058,65.8
2025-04-01,222,NEW BALANCE MALL PLAZA CARTAGENA,Cartagena De Indias,NewBalance,ARNEDO GARCIA CARMEN ELISA,0.0712,665751.73,484309.96,0.0331,0.0451,0.0277,0.0839,0.8216,0.1073,1.0,0.6009,0.316,0.6066,1.42,0.0634,0.0029,0.1009,0.098,0.1066,31.1
2025-04-01,741,MFG IPIALES,Ipiales,MFG,HENAO LOPEZ MARIBEL,0.0702,351861.0,223296.4,0.0832,0.0186,0.2444,0.5011,0.0845,0.4667,0.9341,0.7541,0.3297,0.6703,1.59,0.2121,0.0606,0.0909,0.1061,0.0909,15.5
2025-04-01,302,PILATOS PLAZA CENTRAL  BOGOTA,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0699,462969.92,311002.69,0.3307,0.0693,0.2689,0.3541,0.2903,0.2811,0.8431,0.8557,0.1505,0.8083,1.59,0.2614,0.0455,0.1061,0.1174,0.1098,13.2
2025-04-01,613,SUPERDRY ARKADIA LC 255 MEDELLIN,Medellín,Superdry,ACEVEDO GALLO CLARA INES,0.0698,450287.86,317914.08,0.0918,0.0525,0.0141,0.7825,0.0789,0.6412,1.0,0.6986,0.1436,0.8564,1.5,0.0205,0.0068,0.0444,0.058,0.0478,10.2
2025-04-01,406,DIESEL ANDINO BOGOTA,"Bogotá, D.C.",Diesel,HERNANDEZ TELLEZ SANDRA PAOLA,0.0682,1767295.34,1200894.2,0.0364,0.0372,0.5675,0.2327,0.0767,0.2678,1.0,0.6158,0.3109,0.6801,1.55,0.567,0.0696,0.2345,0.2397,0.2397,54.3
2025-04-01,618,SUPERDRY EL RETIRO BOGOTA,"Bogotá, D.C.",Superdry,HERNANDEZ TELLEZ SANDRA PAOLA,0.0678,649414.01,437499.96,0.0824,0.0566,0.0146,0.8114,0.0529,0.7718,1.0,0.7186,0.1834,0.8166,1.59,0.0313,0.0078,0.1484,0.1563,0.1484,3.7
2025-04-01,410,DIESEL UNICENTRO CALI,Cali,Diesel,VASQUEZ CLAVIJO LAURA LILIANA,0.0676,1014144.75,782340.24,0.1278,0.0393,0.385,0.2713,0.2555,0.1659,1.0,0.6637,0.23,0.77,1.37,0.3086,0.0247,0.3333,0.3086,0.3333,31.6
2025-04-01,606,SUPERDRY OVIEDO MEDELLIN,Medellín,Superdry,ACEVEDO GALLO CLARA INES,0.0663,481453.18,329853.74,0.1052,0.0628,0.0372,0.7862,0.069,0.6273,1.0,0.7851,0.2298,0.7634,1.54,0.0556,0.0152,0.1717,0.197,0.1667,19.4
2025-04-01,738,PILATOS ACCESORIOS MALL PLAZA MANIZALES,Manizales,Pilatos,LLANOS GIRALDO ERIKA MARCELA,0.065,505797.44,456451.35,0.0439,0.063,0.0,0.0138,0.7456,0.2519,0.4703,0.6022,0.1922,0.6096,1.18,0.0,0.0,0.0495,0.0721,0.0586,0.0
2025-04-01,104,PILATOS BUENAVISTA SANTA MARTA,Santa Marta,Pilatos,ARNEDO GARCIA CARMEN ELISA,0.0644,444461.83,311406.38,0.0368,0.037,0.1337,0.3998,0.2508,0.2532,0.5107,0.4525,0.0698,0.7762,1.47,0.097,0.0333,0.1485,0.1727,0.1788,28.0
2025-04-01,107,PILATOS MALL PLAZA CARTAGENA,Cartagena De Indias,Pilatos,ARNEDO GARCIA CARMEN ELISA,0.064,474886.57,352800.34,0.0234,0.0725,0.1802,0.3073,0.3449,0.2653,0.5458,0.4183,0.1798,0.7108,1.42,0.1444,0.03,0.2507,0.2643,0.2398,11.1
2025-04-01,151,PILATOS ACCESORIOS VIVA ENVIGADO,Envigado,Pilatos,GONZALEZ PULGARIN OLGA PATRICIA,0.0634,561721.36,502952.46,0.0328,0.0829,0.0,0.0532,0.7188,0.251,0.3996,0.5733,0.2511,0.5664,1.21,0.0,0.0,0.1005,0.1114,0.1087,107.2
2025-04-01,07P,PILATOS PREMIUM SOPO,Sopó,Pilatos,ARNEDO GARCIA CARMEN ELISA,0.0634,324721.72,160459.68,0.5212,0.0107,0.3266,0.4091,0.1333,0.4005,0.9226,0.9884,0.2758,0.7198,2.05,0.2773,0.0877,0.1114,0.1161,0.1351,80.3
2025-04-01,132,PILATOS SANTAFE MEDELLIN,Medellín,Pilatos,GONZALEZ PULGARIN OLGA PATRICIA,0.0634,729173.58,491241.25,0.027,0.0695,0.0658,0.259,0.5552,0.203,0.5415,0.4398,0.2579,0.6411,1.57,0.0708,0.0231,0.1203,0.1219,0.1104,109.6
2025-04-01,611,SUPERDRY SANTAFE LC 240 BOGOTA,"Bogotá, D.C.",Superdry,HERNANDEZ TELLEZ SANDRA PAOLA,0.0625,461799.0,361407.91,0.1137,0.0292,0.126,0.7302,0.0388,0.6463,1.0,0.7036,0.1971,0.8029,1.31,0.1222,0.0333,0.1556,0.2111,0.1556,73.9
2025-04-01,214,NEW BALANCE BUENAVISTA BARRANQUILLA,Barranquilla,NewBalance,ARNEDO GARCIA CARMEN ELISA,0.0621,785525.79,571027.97,0.0123,0.0617,0.0228,0.0766,0.8651,0.0614,1.0,0.7048,0.3374,0.5957,1.45,0.0457,0.0,0.132,0.1371,0.1421,87.2
2025-04-01,615,SUPERDRY NUESTRO BOGOTA,"Bogotá, D.C.",Superdry,HERNANDEZ TELLEZ SANDRA PAOLA,0.061,482173.37,301565.48,0.3608,0.0772,0.0539,0.8068,0.023,0.8266,1.0,0.8979,0.2226,0.7774,1.71,0.1099,0.0165,0.0934,0.0989,0.1044,8.8
2025-04-01,148,PILATOS ARKADIA LC 175 MEDELLIN,Medellín,Pilatos,POSADA RESTREPO MALORY DEL PILAR,0.0606,519866.11,392250.4,0.0263,0.1008,0.062,0.3175,0.3357,0.4621,0.4835,0.4883,0.1724,0.6397,1.46,0.0548,0.0103,0.1027,0.1096,0.1164,17.5
2025-04-01,624,SUPERDRY NQS MALL PLAZA BOGOTA,"Bogotá, D.C.",Superdry,VASQUEZ CLAVIJO LAURA LILIANA,0.06,574449.51,414315.35,0.0798,0.0403,0.0647,0.8159,0.0297,0.7301,1.0,0.6075,0.1233,0.8767,1.44,0.0798,0.0307,0.1227,0.1288,0.1288,12.2
2025-04-01,13P,PILATOS NQS MALL PLAZA BOGOTA,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0598,513004.47,388470.78,0.0479,0.0953,0.1788,0.3726,0.2807,0.3603,0.6924,0.5235,0.1725,0.7242,1.44,0.134,0.0335,0.1388,0.1531,0.1483,41.3
2025-04-01,M05,MFG MULTIPLAZA LA FELICIDAD BOGOTA,"Bogotá, D.C.",MFG,HENAO LOPEZ MARIBEL,0.058,384962.34,243048.25,0.1044,0.0548,0.4825,0.3936,0.0373,0.3128,0.9783,0.669,0.2862,0.7017,1.67,0.4564,0.094,0.1477,0.1745,0.1611,6.1
2025-04-01,113,PILATOS EL TESORO MEDELLIN,Medellín,Pilatos,POSADA RESTREPO MALORY DEL PILAR,0.0577,709249.44,432762.37,0.0277,0.0632,0.2078,0.3331,0.317,0.2787,0.5986,0.5541,0.1855,0.7239,1.74,0.184,0.0469,0.1771,0.1979,0.1875,78.3
2025-04-01,658,KIPLING TITAN PLAZA BOGOTA,"Bogotá, D.C.",Kipling,VASQUEZ CLAVIJO LAURA LILIANA,0.0573,500006.13,357442.4,0.0901,0.0929,0.0,0.0,0.0,1.0,1.0,0.6576,1.0,0.0,1.49,0.0,0.0,0.2197,0.2197,0.2081,84.2
2025-04-01,M10,MFG SAN NICOLAS RIONEGRO,Rionegro,MFG,HENAO LOPEZ MARIBEL,0.0569,289204.69,224762.34,0.0674,0.0409,0.3474,0.4277,0.0917,0.3306,0.957,0.6696,0.3288,0.6423,1.35,0.2657,0.042,0.1608,0.2098,0.1608,1.9
2025-04-01,147,PILATOS MAYORCA SABANETA,Sabaneta,Pilatos,POSADA RESTREPO MALORY DEL PILAR,0.0569,492711.57,378353.82,0.1233,0.093,0.0985,0.2734,0.5048,0.266,0.6699,0.7548,0.2156,0.7284,1.43,0.0965,0.0322,0.1286,0.135,0.1318,33.0
2025-04-01,211,NEW BALANCE MAYORCA SABANETA,Sabaneta,NewBalance,POSADA RESTREPO MALORY DEL PILAR,0.0541,642549.13,537688.68,0.0961,0.0709,0.0195,0.061,0.8815,0.074,1.0,0.7907,0.3865,0.519,1.29,0.029,0.0041,0.1037,0.112,0.0954,5.9
2025-04-01,666,KIPLING DE MODA PRIME OUTLET LC 152,Medellín,Kipling,ACEVEDO GALLO CLARA INES,0.0534,342395.69,227211.89,0.3739,0.0403,0.0,0.0,0.0,1.0,1.0,0.9088,1.0,0.0,1.55,0.0,0.0,0.1736,0.1806,0.2153,7.3
2025-04-01,150,PILATOS PASEO VILLA DEL RIO BOGOTA,"Bogotá, D.C.",Pilatos,,0.0533,305872.28,226440.33,0.2772,0.1183,0.2415,0.4231,0.2253,0.3313,0.8037,0.801,0.1836,0.784,1.48,0.2094,0.0471,0.0576,0.0681,0.0733,3.4
2025-04-01,135,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0513,627589.55,475306.79,0.0259,0.0685,0.1251,0.3119,0.414,0.3448,0.659,0.5686,0.197,0.6918,1.39,0.123,0.0291,0.1683,0.1974,0.1683,18.2
2025-04-01,655,KIPLING EL TESORO MEDELLIN,Medellín,Kipling,ACEVEDO GALLO CLARA INES,0.0508,597756.27,447664.63,0.06,0.0241,0.0,0.0,0.0,1.0,1.0,0.3616,1.0,0.0,1.37,0.0,0.0,0.1778,0.2099,0.1837,55.2
2025-04-01,170,PILATOS UNICENTRO VILLAVICENCIO,Villavicencio,Pilatos,SANTOS HERNANDEZ ANGELICA MARIA,0.049,534519.25,339867.73,0.0559,0.0435,0.2603,0.2858,0.3046,0.2555,0.7154,0.6219,0.1285,0.7836,1.65,0.2091,0.0909,0.2727,0.3,0.2818,0.0
2025-04-01,P04,PILATOS ACCESORIOS PARQUE LA COLINA BOGO,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0489,640250.68,609907.05,0.0215,0.0928,0.0,0.0016,0.8055,0.1949,0.2894,0.4172,0.2383,0.6239,1.15,0.0,0.0,0.1294,0.1443,0.1343,23.6
2025-04-01,602,SUPERDRY EL TESORO MEDELLIN,Medellín,Superdry,ACEVEDO GALLO CLARA INES,0.0484,525505.41,382787.21,0.0764,0.0485,0.0547,0.7867,0.0823,0.6828,1.0,0.639,0.2945,0.7028,1.46,0.079,0.0247,0.1704,0.1975,0.1827,55.7
2025-04-01,743,MFG CACIQUE,Bucaramanga,MFG,HENAO LOPEZ MARIBEL,0.0452,297614.46,217828.46,0.0874,0.0509,0.4442,0.391,0.0677,0.2476,0.9416,0.6761,0.2997,0.6786,1.44,0.314,0.0465,0.0814,0.093,0.0814,0.0
2025-04-01,483,DIESEL TITAN PLAZA BOGOTA,"Bogotá, D.C.",Diesel,VASQUEZ CLAVIJO LAURA LILIANA,0.0429,1116994.82,856724.18,0.088,0.0677,0.421,0.2241,0.2997,0.182,1.0,0.6919,0.2275,0.7725,1.39,0.3924,0.0506,0.1899,0.1899,0.1772,9.3
2025-04-01,617,SUPERDRY GRAN ESTACION BOGOTA,"Bogotá, D.C.",Superdry,VASQUEZ CLAVIJO LAURA LILIANA,0.0408,591067.92,425200.31,0.076,0.0518,0.0622,0.7791,0.069,0.7403,1.0,0.7074,0.2187,0.7714,1.47,0.0681,0.0186,0.1734,0.1796,0.1889,18.8
2025-04-01,668,KIPLING SANTAFE MEDELLIN,Medellín,Kipling,ACEVEDO GALLO CLARA INES,0.0398,582442.25,384764.88,0.0596,0.0219,0.0,0.0,0.0,1.0,1.0,0.4684,1.0,0.0,1.54,0.0,0.0,0.1972,0.2385,0.211,51.3
2025-04-01,619,SUPERDRY ARBOLEDA PEREIRA,Pereira,Superdry,HERNANDEZ TELLEZ SANDRA PAOLA,0.0395,500267.64,377560.48,0.0392,0.0291,0.0447,0.7507,0.1053,0.6299,1.0,0.6512,0.1882,0.8118,1.38,0.05,0.025,0.1375,0.1375,0.1375,7.3
2025-04-01,609,SUPERDRY VIVA LC 142 ENVIGADO,Envigado,Superdry,ACEVEDO GALLO CLARA INES,0.0388,431041.81,342247.2,0.0938,0.0689,0.057,0.7612,0.0701,0.6371,1.0,0.6602,0.2404,0.7596,1.35,0.0579,0.0025,0.1108,0.1436,0.1234,78.0
2025-04-01,623,SUPERDRY CARACOLI BUCARAMANGA,Floridablanca,Superdry,HERNANDEZ TELLEZ SANDRA PAOLA,0.0364,393955.95,277143.43,0.0902,0.07,0.0483,0.7996,0.0396,0.4963,1.0,0.7983,0.2045,0.7955,1.49,0.0579,0.0165,0.1074,0.1488,0.124,8.2
2025-04-01,664,KIPLING LA QUINTA BUCARAMANGA,Bucaramanga,Kipling,HERNANDEZ TELLEZ SANDRA PAOLA,0.0352,470185.93,393644.03,0.1076,0.0276,0.0,0.0,0.0,1.0,1.0,0.6221,1.0,0.0,1.23,0.0,0.0,0.1389,0.1389,0.1435,51.3
2025-04-01,P05,PILATOS JEANS ANDINO BOGOTA,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0189,671703.06,496476.17,0.027,0.0248,0.6741,0.1853,0.0392,0.1058,0.6536,0.5086,0.1709,0.8139,1.4,0.5765,0.0647,0.1706,0.1588,0.1647,55.6
2025-04-01,712,SUPERDRY IPIALES,Ipiales,Superdry,VASQUEZ CLAVIJO LAURA LILIANA,0.0161,556824.36,457391.44,0.1108,0.0204,0.0352,0.8616,0.0409,0.8108,1.0,0.6491,0.2676,0.7324,1.25,0.0145,0.0,0.087,0.087,0.087,0.0
2025-03-01,743,MFG CACIQUE,Bucaramanga,MFG,HENAO LOPEZ MARIBEL,0.2457,225840.84,196012.8,0.1249,0.1969,0.3738,0.4009,0.0945,0.2963,0.9269,0.694,0.3027,0.6613,1.44,0.2696,0.0348,0.0913,0.0957,0.1,0.0
2025-03-01,713,PILATOS ARAUCA,Arauca,Pilatos,SANTOS HERNANDEZ ANGELICA MARIA,0.2367,289736.94,222874.57,0.1118,0.109,0.1503,0.4592,0.1727,0.2831,0.6798,0.6093,0.2853,0.6625,1.41,0.0979,0.0229,0.4146,0.4333,0.4021,0.0
2025-03-01,319,PILATOS OUTLET LA TORRE ITAGUI,Itagüí,Pilatos,GONZALEZ PULGARIN OLGA PATRICIA,0.2171,296607.07,125871.07,0.5328,0.1568,0.1792,0.4274,0.2526,0.4207,0.8401,0.9916,0.3288,0.6548,2.61,0.2896,0.1361,0.1807,0.1931,0.198,510.1
