Tienda,Marca,Genero,Tipo,Precio_Intervalo,Cantidad_Inventario,Porcentaje_Actual,Porcentaje_Ventas,Cantidad_Propuesta_Inventario
DIESEL SANTAFE MEDELLIN,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[395954.0, 406963.0)",3.0,0.11538461538461539,0.11538461538461539,3.0
DIESEL SANTAFE MEDELLIN,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[406963.0, 417972.0)",3.0,0.11538461538461539,0.038461538461538464,1.0
DIESEL SANTAFE MEDELLIN,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[417972.0, 428981.0)",4.0,0.15384615384615385,0.6538461538461539,17.0
DIESEL SANTAFE MEDELLIN,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[428981.0, 440100.09)",3.0,0.11538461538461539,0.038461538461538464,1.0
DIESEL TITAN PLAZA BOGOTA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[373936.0, 384945.0)",7.0,0.3684210526315789,0.23076923076923078,3.0
DIESEL TITAN PLAZA BOGOTA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[406963.0, 417972.0)",2.0,0.10526315789473684,0.15384615384615385,2.0
DIESEL TITAN PLAZA BOGOTA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[417972.0, 428981.0)",4.0,0.21052631578947367,0.6153846153846154,8.0
DIESEL UNICENTRO CALI,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[377936.0, 389945.0)",7.0,0.25925925925925924,0.42857142857142855,8.0
DIESEL UNICENTRO CALI,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[413963.0, 425972.0)",11.0,0.4074074074074074,0.5714285714285714,10.0
DIESEL VIVA BARRANQUILLA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[373936.0, 384945.0)",4.0,0.2222222222222222,0.4,4.0
DIESEL VIVA BARRANQUILLA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[417972.0, 428981.0)",5.0,0.2777777777777778,0.6,5.0
PILATOS ACCESORIOS CALLE 6 POPAYAN,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[415400.0, 424995.0)",2.0,0.4,0.5,1.0
PILATOS ACCESORIOS PUERTA DEL NORTE BELL,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[377900.0, 389900.0)",2.0,0.3333333333333333,0.2857142857142857,1.0
PILATOS ACCESORIOS PUERTA DEL NORTE BELL,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[389900.0, 401900.0)",1.0,0.16666666666666666,0.14285714285714285,0.0
PILATOS ACCESORIOS SAN NICOLAS RIONEGRO,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[396400.0, 405900.0)",2.0,0.15384615384615385,0.2,1.0
PILATOS ACCESORIOS SAN NICOLAS RIONEGRO,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[405900.0, 415400.0)",1.0,0.07692307692307693,0.2,1.0
PILATOS ACCESORIOS SAN NICOLAS RIONEGRO,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[415400.0, 424995.0)",3.0,0.23076923076923078,0.6,4.0
PILATOS ACCESORIOS VIVA ENVIGADO,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[397900.0, 402400.0)",1.0,0.125,1.0,1.0
PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[409900.0, 412400.0)",1.0,0.14285714285714285,0.6666666666666666,2.0
PILATOS ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[419900.0, 422400.0)",2.0,0.2857142857142857,0.3333333333333333,1.0
PILATOS BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[329900.0, 339400.0)",2.0,0.2222222222222222,0.5,4.0
PILATOS BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[415400.0, 424995.0)",5.0,0.5555555555555556,0.5,4.0
PILATOS CACIQUE BUCARAMANGA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[392900.0, 399970.0)",1.0,0.2,1.0,1.0
PILATOS CAMPANARIO POPAYAN,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[329900.0, 337900.0)",1.0,0.5,0.25,0.0
PILATOS CARACOLI BUCARAMANGA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[406900.0, 411400.0)",1.0,0.1111111111111111,0.5,2.0
PILATOS CARACOLI BUCARAMANGA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[415900.0, 420400.0)",2.0,0.2222222222222222,0.5,2.0
PILATOS CARIBE PLAZA CARTAGENA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[377400.0, 386900.0)",3.0,0.3,0.4,2.0
PILATOS CARIBE PLAZA CARTAGENA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[415400.0, 424995.0)",2.0,0.2,0.6,3.0
PILATOS CHIPICHAPE CALI,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[329900.0, 338900.0)",3.0,0.3333333333333333,0.3333333333333333,2.0
PILATOS CHIPICHAPE CALI,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[410900.0, 419990.0)",4.0,0.4444444444444444,0.3333333333333333,2.0
PILATOS EL TESORO MEDELLIN,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[415400.0, 424995.0)",3.0,0.375,1.0,3.0
PILATOS FLORIDA PARQUE COMERCIAL,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[379900.0, 386900.0)",2.0,0.25,0.2,1.0
PILATOS FLORIDA PARQUE COMERCIAL,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[421900.0, 428900.0)",2.0,0.25,0.4,2.0
PILATOS FUNDADORES MANIZALES,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[329900.0, 334900.0)",1.0,0.5,0.5,1.0
PILATOS FUNDADORES MANIZALES,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[374900.0, 379950.0)",1.0,0.5,0.5,1.0
PILATOS GRAN ESTACION BOGOTA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[419900.0, 419983.98)",2.0,1.0,1.0,2.0
PILATOS GRAN PLAZA IPIALES,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[379900.0, 384400.0)",1.0,0.125,0.3333333333333333,2.0
PILATOS GRAN PLAZA IPIALES,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[415900.0, 420400.0)",2.0,0.25,0.3333333333333333,2.0
PILATOS GRAN PLAZA IPIALES,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[420400.0, 424945.0)",3.0,0.375,0.3333333333333333,2.0
PILATOS JARDIN PLAZA CALI,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[329900.0, 339400.0)",1.0,0.25,0.25,1.0
PILATOS JARDIN PLAZA CALI,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[377400.0, 386900.0)",1.0,0.25,0.25,1.0
PILATOS JARDIN PLAZA CALI,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[415400.0, 424995.0)",2.0,0.5,0.25,1.0
PILATOS MALL PLAZA MANIZALES,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[329900.0, 339400.0)",2.0,0.25,0.3333333333333333,2.0
PILATOS MALL PLAZA MANIZALES,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[415400.0, 424995.0)",3.0,0.375,0.6666666666666666,3.0
PILATOS MAYORCA SABANETA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[379900.0, 384400.0)",1.0,0.2,0.3333333333333333,1.0
PILATOS MAYORCA SABANETA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[415900.0, 420400.0)",1.0,0.2,0.3333333333333333,1.0
PILATOS MAYORCA SABANETA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[420400.0, 424945.0)",1.0,0.2,0.3333333333333333,1.0
PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[405900.0, 415400.0)",1.0,0.16666666666666666,0.2,0.0
PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[415400.0, 424995.0)",1.0,0.16666666666666666,0.6,1.0
PILATOS PASTO,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[377400.0, 386900.0)",3.0,0.5,1.0,3.0
PILATOS PLAZA FABRICATO BELLO,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[415900.0, 420400.0)",3.0,0.5,0.375,2.0
PILATOS PLAZA FABRICATO BELLO,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[420400.0, 424945.0)",1.0,0.16666666666666666,0.625,2.0
PILATOS PORTAL DEL QUINDIO ARMENIA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[396400.0, 405900.0)",1.0,0.1111111111111111,0.14285714285714285,1.0
PILATOS PORTAL DEL QUINDIO ARMENIA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[415400.0, 424995.0)",4.0,0.4444444444444444,0.8571428571428571,4.0
PILATOS QUIBDO,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[374900.0, 383900.0)",1.0,0.25,0.4444444444444444,1.0
PILATOS QUIBDO,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[410900.0, 419990.0)",2.0,0.5,0.2222222222222222,1.0
PILATOS SANTAFE MEDELLIN,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[329900.0, 338900.0)",2.0,0.4,0.3333333333333333,1.0
PILATOS SANTAFE MEDELLIN,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[410900.0, 419990.0)",1.0,0.2,0.3333333333333333,1.0
PILATOS TITAN PLAZA BOGOTA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[374900.0, 383900.0)",1.0,0.2,0.6666666666666666,1.0
PILATOS TITAN PLAZA BOGOTA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[410900.0, 419990.0)",1.0,0.2,0.3333333333333333,1.0
PILATOS UNICENTRO ARMENIA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[415900.0, 420400.0)",1.0,0.16666666666666666,0.6666666666666666,1.0
PILATOS UNICENTRO CALI,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[407900.0, 414900.0)",1.0,0.125,0.3333333333333333,2.0
PILATOS UNICENTRO CALI,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[414900.0, 421900.0)",3.0,0.375,0.3333333333333333,2.0
PILATOS UNICENTRO CALI,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[421900.0, 428900.0)",1.0,0.125,0.3333333333333333,2.0
PILATOS UNICENTRO PEREIRA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[329900.0, 339400.0)",3.0,0.2727272727272727,0.3333333333333333,3.0
PILATOS UNICENTRO PEREIRA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[415400.0, 424995.0)",7.0,0.6363636363636364,0.3333333333333333,3.0
PILATOS UNICENTRO TUNJA,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[379900.0, 379975.98)",1.0,1.0,1.0,1.0
PILATOS VIVA LC 143 ENVIGADO,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[329900.0, 341909.0)",2.0,0.2,0.09090909090909091,1.0
PILATOS VIVA LC 143 ENVIGADO,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[377936.0, 389945.0)",3.0,0.3,0.09090909090909091,1.0
PILATOS VIVA LC 143 ENVIGADO,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[401954.0, 413963.0)",1.0,0.1,0.2727272727272727,2.0
PILATOS VIVA LC 143 ENVIGADO,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[413963.0, 425972.0)",3.0,0.3,0.45454545454545453,4.0
PILATOS VIVA VILLAVICENCIO,DIESEL ADULTO,MASCULINO,FRAGANCIA,"[410900.0, 419990.0)",1.0,0.2,1.0,1.0
DIESEL DE MODA PRIME OUTLET LC 109 MEDEL,DIESEL ADULTO,MASCULINO,GAFAS,"[2199900.0, 2200339.98)",1.0,1.0,1.0,1.0
BROKEN CHAINS MEDELLIN,DIESEL ADULTO,MASCULINO,GORRO,"[539900.0, 550000.0)",1.0,0.14285714285714285,1.0,1.0
BROKEN CHAINS PEREIRA,DIESEL ADULTO,MASCULINO,GORRO,"[449900.0, 459900.0)",6.0,0.6666666666666666,1.0,6.0
DIESEL ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,GORRO,"[349900.0, 369900.0)",5.0,0.23809523809523808,0.2,3.0
DIESEL ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,GORRO,"[389900.0, 409900.0)",4.0,0.19047619047619047,0.6,8.0
DIESEL ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,GORRO,"[529900.0, 550100.0)",5.0,0.23809523809523808,0.2,3.0
DIESEL ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,GORRO,"[349900.0, 369900.0)",5.0,0.23809523809523808,0.5,7.0
DIESEL ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,GORRO,"[449900.0, 469900.0)",5.0,0.23809523809523808,0.3333333333333333,5.0
DIESEL ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,GORRO,"[489900.0, 509900.0)",4.0,0.19047619047619047,0.16666666666666666,2.0
DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,GORRO,"[389900.0, 409900.0)",2.0,0.1111111111111111,0.42857142857142855,5.0
DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,GORRO,"[489900.0, 509900.0)",5.0,0.2777777777777778,0.2857142857142857,3.0
DIESEL BUENAVISTA BARRANQUILLA,DIESEL ADULTO,MASCULINO,GORRO,"[529900.0, 550100.0)",4.0,0.2222222222222222,0.2857142857142857,3.0
DIESEL CENTRO COMERCIAL EL EDEN,DIESEL ADULTO,MASCULINO,GORRO,"[299900.0, 329900.0)",5.0,0.38461538461538464,0.6,5.0
DIESEL CENTRO COMERCIAL EL EDEN,DIESEL ADULTO,MASCULINO,GORRO,"[449900.0, 479900.0)",2.0,0.15384615384615385,0.2,2.0
DIESEL CENTRO COMERCIAL EL EDEN,DIESEL ADULTO,MASCULINO,GORRO,"[539900.0, 569900.0)",1.0,0.07692307692307693,0.2,2.0
DIESEL CHIPICHAPE CALI,DIESEL ADULTO,MASCULINO,GORRO,"[399900.0, 414900.0)",3.0,0.25,0.375,3.0
DIESEL CHIPICHAPE CALI,DIESEL ADULTO,MASCULINO,GORRO,"[444900.0, 459900.0)",2.0,0.16666666666666666,0.375,3.0
DIESEL CHIPICHAPE CALI,DIESEL ADULTO,MASCULINO,GORRO,"[489900.0, 504900.0)",3.0,0.25,0.25,2.0
DIESEL DE MODA PRIME OUTLET LC 109 MEDEL,DIESEL ADULTO,MASCULINO,GORRO,"[299900.0, 369900.0)",2.0,0.16666666666666666,0.25,3.0
DIESEL DE MODA PRIME OUTLET LC 109 MEDEL,DIESEL ADULTO,MASCULINO,GORRO,"[439900.0, 509900.0)",3.0,0.25,0.25,3.0
DIESEL DE MODA PRIME OUTLET LC 109 MEDEL,DIESEL ADULTO,MASCULINO,GORRO,"[509900.0, 579900.0)",2.0,0.16666666666666666,0.125,2.0
DIESEL DE MODA PRIME OUTLET LC 109 MEDEL,DIESEL ADULTO,MASCULINO,GORRO,"[579900.0, 649900.0)",4.0,0.3333333333333333,0.25,3.0
DIESEL DE MODA PRIME OUTLET LC 109 MEDEL,DIESEL ADULTO,MASCULINO,GORRO,"[929900.0, 1000600.0)",1.0,0.08333333333333333,0.125,2.0
DIESEL EL RETIRO BOGOTA,DIESEL ADULTO,MASCULINO,GORRO,"[529900.0, 550100.0)",3.0,0.21428571428571427,1.0,3.0
DIESEL EL TESORO MEDELLIN,DIESEL ADULTO,MASCULINO,GORRO,"[349900.0, 369900.0)",2.0,0.125,0.1,2.0
DIESEL EL TESORO MEDELLIN,DIESEL ADULTO,MASCULINO,GORRO,"[389900.0, 409900.0)",3.0,0.1875,0.1,2.0
DIESEL EL TESORO MEDELLIN,DIESEL ADULTO,MASCULINO,GORRO,"[449900.0, 469900.0)",7.0,0.4375,0.5,8.0
DIESEL EL TESORO MEDELLIN,DIESEL ADULTO,MASCULINO,GORRO,"[489900.0, 509900.0)",1.0,0.0625,0.1,2.0
DIESEL EL TESORO MEDELLIN,DIESEL ADULTO,MASCULINO,GORRO,"[529900.0, 550100.0)",3.0,0.1875,0.2,3.0
DIESEL GRAN ESTACION BOGOTA,DIESEL ADULTO,MASCULINO,GORRO,"[389900.0, 409900.0)",3.0,0.13043478260869565,0.6,10.0
DIESEL GRAN ESTACION BOGOTA,DIESEL ADULTO,MASCULINO,GORRO,"[449900.0, 469900.0)",3.0,0.13043478260869565,0.2,3.0
DIESEL GRAN ESTACION BOGOTA,DIESEL ADULTO,MASCULINO,GORRO,"[529900.0, 550100.0)",10.0,0.43478260869565216,0.2,3.0
DIESEL JARDIN PLAZA CALI,DIESEL ADULTO,MASCULINO,GORRO,"[349900.0, 369900.0)",7.0,0.3333333333333333,0.06666666666666667,1.0
DIESEL JARDIN PLAZA CALI,DIESEL ADULTO,MASCULINO,GORRO,"[389900.0, 409900.0)",4.0,0.19047619047619047,0.13333333333333333,3.0
DIESEL JARDIN PLAZA CALI,DIESEL ADULTO,MASCULINO,GORRO,"[449900.0, 469900.0)",5.0,0.23809523809523808,0.26666666666666666,6.0
DIESEL JARDIN PLAZA CALI,DIESEL ADULTO,MASCULINO,GORRO,"[489900.0, 509900.0)",2.0,0.09523809523809523,0.4,8.0
DIESEL JARDIN PLAZA CALI,DIESEL ADULTO,MASCULINO,GORRO,"[529900.0, 550100.0)",3.0,0.14285714285714285,0.13333333333333333,3.0
DIESEL LA QUINTA BUCARAMANGA,DIESEL ADULTO,MASCULINO,GORRO,"[389900.0, 409900.0)",2.0,0.09090909090909091,0.6666666666666666,8.0
DIESEL LA QUINTA BUCARAMANGA,DIESEL ADULTO,MASCULINO,GORRO,"[449900.0, 469900.0)",10.0,0.45454545454545453,0.3333333333333333,4.0
DIESEL MULTIPLAZA LA FELICIDAD BOGOTA,DIESEL ADULTO,MASCULINO,GORRO,"[349900.0, 369900.0)",6.0,0.375,0.1,2.0
DIESEL MULTIPLAZA LA FELICIDAD BOGOTA,DIESEL ADULTO,MASCULINO,GORRO,"[389900.0, 409900.0)",2.0,0.125,0.3,5.0
DIESEL MULTIPLAZA LA FELICIDAD BOGOTA,DIESEL ADULTO,MASCULINO,GORRO,"[449900.0, 469900.0)",2.0,0.125,0.2,3.0
DIESEL MULTIPLAZA LA FELICIDAD BOGOTA,DIESEL ADULTO,MASCULINO,GORRO,"[489900.0, 509900.0)",2.0,0.125,0.3,5.0
DIESEL MULTIPLAZA LA FELICIDAD BOGOTA,DIESEL ADULTO,MASCULINO,GORRO,"[529900.0, 550100.0)",4.0,0.25,0.1,2.0
DIESEL OUTLET AMERICAS FACTORY BOGOTA,DIESEL ADULTO,MASCULINO,GORRO,"[299900.0, 369900.0)",3.0,0.2727272727272727,0.14285714285714285,1.0
DIESEL OUTLET AMERICAS FACTORY BOGOTA,DIESEL ADULTO,MASCULINO,GORRO,"[439900.0, 509900.0)",5.0,0.45454545454545453,0.6428571428571429,6.0
DIESEL OUTLET AMERICAS FACTORY BOGOTA,DIESEL ADULTO,MASCULINO,GORRO,"[509900.0, 579900.0)",1.0,0.09090909090909091,0.21428571428571427,2.0
DIESEL OUTLET MAYORCA SABANETA,DIESEL ADULTO,MASCULINO,GORRO,"[349900.0, 414900.0)",2.0,0.14285714285714285,0.2857142857142857,4.0
DIESEL OUTLET MAYORCA SABANETA,DIESEL ADULTO,MASCULINO,GORRO,"[414900.0, 479900.0)",2.0,0.14285714285714285,0.14285714285714285,2.0
DIESEL OUTLET MAYORCA SABANETA,DIESEL ADULTO,MASCULINO,GORRO,"[479900.0, 544900.0)",2.0,0.14285714285714285,0.2857142857142857,4.0
DIESEL OUTLET MAYORCA SABANETA,DIESEL ADULTO,MASCULINO,GORRO,"[544900.0, 609900.0)",6.0,0.42857142857142855,0.14285714285714285,2.0
DIESEL OUTLET MAYORCA SABANETA,DIESEL ADULTO,MASCULINO,GORRO,"[934900.0, 1000550.0)",2.0,0.14285714285714285,0.14285714285714285,2.0
DIESEL PARQUE LA COLINA BOGOTA,DIESEL ADULTO,MASCULINO,GORRO,"[349900.0, 369900.0)",4.0,0.2222222222222222,0.25,3.0
DIESEL PARQUE LA COLINA BOGOTA,DIESEL ADULTO,MASCULINO,GORRO,"[389900.0, 409900.0)",4.0,0.2222222222222222,0.5,6.0
DIESEL PARQUE LA COLINA BOGOTA,DIESEL ADULTO,MASCULINO,GORRO,"[529900.0, 550100.0)",5.0,0.2777777777777778,0.25,3.0
DIESEL SANDIEGO MEDELLIN,DIESEL ADULTO,MASCULINO,GORRO,"[349900.0, 369900.0)",1.0,0.08333333333333333,0.25,1.0
DIESEL SANDIEGO MEDELLIN,DIESEL ADULTO,MASCULINO,GORRO,"[389900.0, 409900.0)",2.0,0.16666666666666666,0.5,2.0
DIESEL SANDIEGO MEDELLIN,DIESEL ADULTO,MASCULINO,GORRO,"[449900.0, 469900.0)",2.0,0.16666666666666666,0.25,1.0
DIESEL SANTAFE BOGOTA,DIESEL ADULTO,MASCULINO,GORRO,"[449900.0, 469900.0)",4.0,0.21052631578947367,1.0,4.0
DIESEL SANTAFE MEDELLIN,DIESEL ADULTO,MASCULINO,GORRO,"[349900.0, 369900.0)",4.0,0.4,0.25,2.0
DIESEL SANTAFE MEDELLIN,DIESEL ADULTO,MASCULINO,GORRO,"[389900.0, 409900.0)",1.0,0.1,0.2,2.0
DIESEL SANTAFE MEDELLIN,DIESEL ADULTO,MASCULINO,GORRO,"[449900.0, 469900.0)",3.0,0.3,0.15,2.0
DIESEL SANTAFE MEDELLIN,DIESEL ADULTO,MASCULINO,GORRO,"[489900.0, 509900.0)",1.0,0.1,0.15,2.0
DIESEL SANTAFE MEDELLIN,DIESEL ADULTO,MASCULINO,GORRO,"[529900.0, 550100.0)",1.0,0.1,0.25,2.0
DIESEL TITAN PLAZA BOGOTA,DIESEL ADULTO,MASCULINO,GORRO,"[544900.0, 549950.0)",8.0,0.6666666666666666,1.0,8.0
DIESEL UNICENTRO CALI,DIESEL ADULTO,MASCULINO,GORRO,"[499900.0, 504900.0)",3.0,0.3333333333333333,0.6666666666666666,6.0
DIESEL UNICENTRO CALI,DIESEL ADULTO,MASCULINO,GORRO,"[544900.0, 549950.0)",6.0,0.6666666666666666,0.3333333333333333,3.0
DIESEL VIVA BARRANQUILLA,DIESEL ADULTO,MASCULINO,GORRO,"[389900.0, 409900.0)",3.0,0.17647058823529413,0.16666666666666666,1.0
DIESEL VIVA BARRANQUILLA,DIESEL ADULTO,MASCULINO,GORRO,"[449900.0, 469900.0)",2.0,0.11764705882352941,0.5,4.0
DIESEL VIVA BARRANQUILLA,DIESEL ADULTO,MASCULINO,GORRO,"[489900.0, 509900.0)",2.0,0.11764705882352941,0.3333333333333333,2.0
PILATOS ACCESORIOS MALL PLAZA MANIZALES,DIESEL ADULTO,MASCULINO,GORRO,"[499900.0, 499999.98)",1.0,1.0,1.0,1.0
PILATOS CABLE PLAZA MANIZALES,DIESEL ADULTO,MASCULINO,GORRO,"[499900.0, 499999.98)",2.0,1.0,1.0,2.0
PILATOS CENTRO COMERCIAL EL EDÉN,DIESEL ADULTO,MASCULINO,GORRO,"[299900.0, 314900.0)",1.0,0.25,0.6,1.0
PILATOS CENTRO COMERCIAL EL EDÉN,DIESEL ADULTO,MASCULINO,GORRO,"[434900.0, 450050.0)",1.0,0.25,0.4,1.0
PILATOS EL TESORO MEDELLIN,DIESEL ADULTO,MASCULINO,GORRO,"[489900.0, 509900.0)",1.0,0.25,1.0,1.0
PILATOS JEANS ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,GORRO,"[449900.0, 449989.98)",1.0,1.0,1.0,1.0
PILATOS NUESTRO ATLANTICO,DIESEL ADULTO,MASCULINO,GORRO,"[299900.0, 329900.0)",5.0,0.4166666666666667,1.0,5.0
PILATOS OUTLET LA TORRE ITAGUI,DIESEL ADULTO,MASCULINO,GORRO,"[299900.0, 314900.0)",1.0,0.2,0.5,2.0
PILATOS OUTLET LA TORRE ITAGUI,DIESEL ADULTO,MASCULINO,GORRO,"[434900.0, 450050.0)",4.0,0.8,0.5,2.0
PILATOS PLAZA CENTRAL  BOGOTA,DIESEL ADULTO,MASCULINO,GORRO,"[299900.0, 299959.98)",1.0,1.0,1.0,1.0
PILATOS PREMIUM SOPO,DIESEL ADULTO,MASCULINO,GORRO,"[299900.0, 369900.0)",3.0,0.6,1.0,3.0
PILATOS PRIMAVERA URBANA VILLAVICENCIO,DIESEL ADULTO,MASCULINO,GORRO,"[529900.0, 550100.0)",3.0,0.23076923076923078,1.0,3.0
PILATOS UNICO BUCARAMANGA,DIESEL ADULTO,MASCULINO,GORRO,"[499900.0, 509900.0)",1.0,0.3333333333333333,0.5,2.0
PILATOS UNICO BUCARAMANGA,DIESEL ADULTO,MASCULINO,GORRO,"[589900.0, 600000.0)",2.0,0.6666666666666666,0.5,2.0
PILATOS UNICO CALI 2,DIESEL ADULTO,MASCULINO,GORRO,"[299900.0, 329900.0)",3.0,0.375,1.0,3.0
PILATOS UNICO PASTO,DIESEL ADULTO,MASCULINO,GORRO,"[299900.0, 299959.98)",1.0,1.0,1.0,1.0
DIESEL ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,JEAN,"[799900.0, 979900.0)",23.0,0.0701219512195122,0.20175438596491227,66.0
DIESEL ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,JEAN,"[979900.0, 1159900.0)",42.0,0.12804878048780488,0.28362573099415206,93.0
DIESEL ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,JEAN,"[1159900.0, 1339900.0)",27.0,0.08231707317073171,0.19005847953216373,62.0
DIESEL ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,JEAN,"[1339900.0, 1519900.0)",41.0,0.125,0.13742690058479531,45.0
DIESEL ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,JEAN,"[1519900.0, 1699900.0)",15.0,0.04573170731707317,0.07017543859649122,23.0
DIESEL ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,JEAN,"[1699900.0, 1879900.0)",94.0,0.2865853658536585,0.09064327485380116,30.0
DIESEL ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,JEAN,"[1879900.0, 2059900.0)",34.0,0.10365853658536585,0.011695906432748537,4.0
DIESEL ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,JEAN,"[2059900.0, 2239900.0)",46.0,0.1402439024390244,0.008771929824561403,3.0
DIESEL ANDINO BOGOTA,DIESEL ADULTO,MASCULINO,JEAN,"[2419900.0, 2601700.0)",6.0,0.018292682926829267,0.0029239766081871343,1.0
DIESEL ARBOLEDA PEREIRA,DIESEL ADULTO,MASCULINO,JEAN,"[799900.0, 929900.0)",34.0,0.08877284595300261,0.08403361344537816,32.0
