,Tienda,Marca,Genero,Tipo,Precio_Intervalo,Cantidad_Inventario,Porcentaje_Actual,Porcentaje_Ventas
182,PILATOS ARBOLEDA PEREIRA,ALPINESTARS,MASCULINO,GORRO,"[151900.0, 160900.0)",4.0,0.25,0.011494252873563218
183,PILATOS ARBOLEDA PEREIRA,ALPINESTARS,MASCULINO,GORRO,"[196900.0, 205990.0)",3.0,0.1875,0.011494252873563218
184,PILATOS ARRECIFE SANTA MARTA,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 133900.0)",2.0,0.14285714285714285,0.3235294117647059
185,PILATOS ARRECIFE SANTA MARTA,ALPINESTARS,MASCULINO,GORRO,"[133900.0, 141900.0)",4.0,0.2857142857142857,0.29411764705882354
186,PILATOS ARRECIFE SANTA MARTA,ALPINESTARS,MASCULINO,GORRO,"[141900.0, 149900.0)",2.0,0.14285714285714285,0.17647058823529413
187,PILATOS ARRECIFE SANTA MARTA,ALPINESTARS,MASCULINO,GORRO,"[149900.0, 157900.0)",3.0,0.21428571428571427,0.17647058823529413
188,PILATOS ARRECIFE SANTA MARTA,ALPINESTARS,MASCULINO,GORRO,"[197900.0, 205980.0)",3.0,0.21428571428571427,0.029411764705882353
189,PILATOS BUENAVISTA BARRANQUILLA,ALPINESTARS,MASCULINO,GORRO,"[115900.0, 124900.0)",2.0,0.08,0.1891891891891892
190,PILATOS BUENAVISTA BARRANQUILLA,ALPINESTARS,MASCULINO,GORRO,"[124900.0, 133900.0)",2.0,0.08,0.1891891891891892
191,PILATOS BUENAVISTA BARRANQUILLA,ALPINESTARS,MASCULINO,GORRO,"[133900.0, 142900.0)",8.0,0.32,0.24324324324324326
192,PILATOS BUENAVISTA BARRANQUILLA,ALPINESTARS,MASCULINO,GORRO,"[142900.0, 151900.0)",3.0,0.12,0.2972972972972973
193,PILATOS BUENAVISTA BARRANQUILLA,ALPINESTARS,MASCULINO,GORRO,"[196900.0, 205990.0)",3.0,0.12,0.05405405405405406
194,PILATOS BUENAVISTA MONTERIA,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 133900.0)",5.0,0.25,0.425531914893617
195,PILATOS BUENAVISTA MONTERIA,ALPINESTARS,MASCULINO,GORRO,"[133900.0, 141900.0)",3.0,0.15,0.3404255319148936
196,PILATOS BUENAVISTA MONTERIA,ALPINESTARS,MASCULINO,GORRO,"[149900.0, 157900.0)",1.0,0.05,0.02127659574468085
197,PILATOS BUENAVISTA MONTERIA,ALPINESTARS,MASCULINO,GORRO,"[157900.0, 165900.0)",3.0,0.15,0.02127659574468085
198,PILATOS BUENAVISTA SANTA MARTA,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 133900.0)",3.0,0.17647058823529413,0.36363636363636365
199,PILATOS BUENAVISTA SANTA MARTA,ALPINESTARS,MASCULINO,GORRO,"[133900.0, 141900.0)",8.0,0.47058823529411764,0.21212121212121213
200,PILATOS BUENAVISTA SANTA MARTA,ALPINESTARS,MASCULINO,GORRO,"[165900.0, 173900.0)",3.0,0.17647058823529413,0.06060606060606061
201,PILATOS BUENAVISTA SANTA MARTA,ALPINESTARS,MASCULINO,GORRO,"[197900.0, 205980.0)",3.0,0.17647058823529413,0.030303030303030304
202,PILATOS CAMPANARIO POPAYAN,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 130300.0)",1.0,0.05263157894736842,0.2236842105263158
203,PILATOS CAMPANARIO POPAYAN,ALPINESTARS,MASCULINO,GORRO,"[134700.0, 139100.0)",2.0,0.10526315789473684,0.27631578947368424
204,PILATOS CAMPANARIO POPAYAN,ALPINESTARS,MASCULINO,GORRO,"[139100.0, 143500.0)",6.0,0.3157894736842105,0.06578947368421052
205,PILATOS CAMPANARIO POPAYAN,ALPINESTARS,MASCULINO,GORRO,"[143500.0, 147900.0)",1.0,0.05263157894736842,0.13157894736842105
206,PILATOS CAMPANARIO POPAYAN,ALPINESTARS,MASCULINO,GORRO,"[156700.0, 161100.0)",5.0,0.2631578947368421,0.013157894736842105
207,PILATOS CAMPANARIO POPAYAN,ALPINESTARS,MASCULINO,GORRO,"[165500.0, 169944.0)",4.0,0.21052631578947367,0.02631578947368421
208,PILATOS CARACOLI BUCARAMANGA,ALPINESTARS,MASCULINO,GORRO,"[115900.0, 124900.0)",4.0,0.19047619047619047,0.2826086956521739
209,PILATOS CARACOLI BUCARAMANGA,ALPINESTARS,MASCULINO,GORRO,"[124900.0, 133900.0)",3.0,0.14285714285714285,0.1956521739130435
210,PILATOS CARACOLI BUCARAMANGA,ALPINESTARS,MASCULINO,GORRO,"[133900.0, 142900.0)",4.0,0.19047619047619047,0.30434782608695654
211,PILATOS CARACOLI BUCARAMANGA,ALPINESTARS,MASCULINO,GORRO,"[142900.0, 151900.0)",2.0,0.09523809523809523,0.1956521739130435
212,PILATOS CARIBE PLAZA CARTAGENA,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 133900.0)",2.0,0.16666666666666666,0.425531914893617
213,PILATOS CARIBE PLAZA CARTAGENA,ALPINESTARS,MASCULINO,GORRO,"[133900.0, 141900.0)",5.0,0.4166666666666667,0.23404255319148937
214,PILATOS CARIBE PLAZA CARTAGENA,ALPINESTARS,MASCULINO,GORRO,"[141900.0, 149900.0)",1.0,0.08333333333333333,0.19148936170212766
215,PILATOS CARIBE PLAZA CARTAGENA,ALPINESTARS,MASCULINO,GORRO,"[149900.0, 157900.0)",1.0,0.08333333333333333,0.0851063829787234
216,PILATOS CARIBE PLAZA CARTAGENA,ALPINESTARS,MASCULINO,GORRO,"[197900.0, 205980.0)",3.0,0.25,0.02127659574468085
217,PILATOS CHIPICHAPE CALI,ALPINESTARS,MASCULINO,GORRO,"[118900.0, 122700.0)",1.0,0.058823529411764705,0.25
218,PILATOS CHIPICHAPE CALI,ALPINESTARS,MASCULINO,GORRO,"[122700.0, 126500.0)",5.0,0.29411764705882354,0.34375
219,PILATOS CHIPICHAPE CALI,ALPINESTARS,MASCULINO,GORRO,"[137900.0, 141700.0)",4.0,0.23529411764705882,0.03125
220,PILATOS CHIPICHAPE CALI,ALPINESTARS,MASCULINO,GORRO,"[145500.0, 149300.0)",2.0,0.11764705882352941,0.03125
221,PILATOS CHIPICHAPE CALI,ALPINESTARS,MASCULINO,GORRO,"[153100.0, 156938.0)",3.0,0.17647058823529413,0.0625
222,PILATOS DORADA,ALPINESTARS,MASCULINO,GORRO,"[142900.0, 143500.0)",1.0,0.5,0.3333333333333333
223,PILATOS DORADA,ALPINESTARS,MASCULINO,GORRO,"[148300.0, 148906.0)",1.0,0.5,0.3333333333333333
224,PILATOS EL TESORO MEDELLIN,ALPINESTARS,MASCULINO,GORRO,"[115900.0, 123300.0)",2.0,0.125,0.2727272727272727
225,PILATOS EL TESORO MEDELLIN,ALPINESTARS,MASCULINO,GORRO,"[123300.0, 130700.0)",6.0,0.375,0.18181818181818182
226,PILATOS EL TESORO MEDELLIN,ALPINESTARS,MASCULINO,GORRO,"[130700.0, 138100.0)",4.0,0.25,0.18181818181818182
227,PILATOS EL TESORO MEDELLIN,ALPINESTARS,MASCULINO,GORRO,"[138100.0, 145500.0)",2.0,0.125,0.07575757575757576
228,PILATOS EL TESORO MEDELLIN,ALPINESTARS,MASCULINO,GORRO,"[145500.0, 152900.0)",1.0,0.0625,0.18181818181818182
229,PILATOS EL TESORO MEDELLIN,ALPINESTARS,MASCULINO,GORRO,"[182500.0, 189974.0)",1.0,0.0625,0.045454545454545456
230,PILATOS FLORIDA PARQUE COMERCIAL,ALPINESTARS,MASCULINO,GORRO,"[156900.0, 156931.38)",1.0,1.0,1.0
231,PILATOS FUNDADORES MANIZALES,ALPINESTARS,MASCULINO,GORRO,"[115900.0, 123300.0)",2.0,0.1,0.28
232,PILATOS FUNDADORES MANIZALES,ALPINESTARS,MASCULINO,GORRO,"[123300.0, 130700.0)",6.0,0.3,0.17333333333333334
233,PILATOS FUNDADORES MANIZALES,ALPINESTARS,MASCULINO,GORRO,"[130700.0, 138100.0)",2.0,0.1,0.29333333333333333
234,PILATOS FUNDADORES MANIZALES,ALPINESTARS,MASCULINO,GORRO,"[138100.0, 145500.0)",2.0,0.1,0.05333333333333334
235,PILATOS FUNDADORES MANIZALES,ALPINESTARS,MASCULINO,GORRO,"[152900.0, 160300.0)",4.0,0.2,0.013333333333333334
236,PILATOS FUSAGASUGA,ALPINESTARS,MASCULINO,GORRO,"[114300.0, 122700.0)",2.0,0.10526315789473684,0.25
237,PILATOS FUSAGASUGA,ALPINESTARS,MASCULINO,GORRO,"[122700.0, 131100.0)",2.0,0.10526315789473684,0.1875
238,PILATOS FUSAGASUGA,ALPINESTARS,MASCULINO,GORRO,"[131100.0, 139500.0)",2.0,0.10526315789473684,0.3125
239,PILATOS FUSAGASUGA,ALPINESTARS,MASCULINO,GORRO,"[139500.0, 147900.0)",5.0,0.2631578947368421,0.0625
240,PILATOS FUSAGASUGA,ALPINESTARS,MASCULINO,GORRO,"[147900.0, 156300.0)",2.0,0.10526315789473684,0.125
241,PILATOS GRAN ESTACION BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[115900.0, 120300.0)",3.0,0.13043478260869565,0.25
242,PILATOS GRAN ESTACION BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[124700.0, 129100.0)",4.0,0.17391304347826086,0.1346153846153846
243,PILATOS GRAN ESTACION BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[129100.0, 133500.0)",1.0,0.043478260869565216,0.17307692307692307
244,PILATOS GRAN ESTACION BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[133500.0, 137900.0)",5.0,0.21739130434782608,0.19230769230769232
245,PILATOS GRAN ESTACION BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[137900.0, 142300.0)",3.0,0.13043478260869565,0.057692307692307696
246,PILATOS GRAN ESTACION BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[142300.0, 146700.0)",2.0,0.08695652173913043,0.057692307692307696
247,PILATOS GRAN ESTACION BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[146700.0, 151100.0)",1.0,0.043478260869565216,0.1346153846153846
248,PILATOS GRAN PLAZA IPIALES,ALPINESTARS,MASCULINO,GORRO,"[115900.0, 120000.0)",4.0,0.2222222222222222,0.1694915254237288
249,PILATOS GRAN PLAZA IPIALES,ALPINESTARS,MASCULINO,GORRO,"[124100.0, 128200.0)",5.0,0.2777777777777778,0.11864406779661017
250,PILATOS GRAN PLAZA IPIALES,ALPINESTARS,MASCULINO,GORRO,"[132300.0, 136400.0)",3.0,0.16666666666666666,0.1864406779661017
251,PILATOS GRAN PLAZA IPIALES,ALPINESTARS,MASCULINO,GORRO,"[136400.0, 140500.0)",2.0,0.1111111111111111,0.06779661016949153
252,PILATOS GRAN PLAZA IPIALES,ALPINESTARS,MASCULINO,GORRO,"[144600.0, 148700.0)",2.0,0.1111111111111111,0.13559322033898305
253,PILATOS GRAN PLAZA IPIALES,ALPINESTARS,MASCULINO,GORRO,"[148700.0, 152800.0)",1.0,0.05555555555555555,0.1694915254237288
254,PILATOS GRAN PLAZA IPIALES,ALPINESTARS,MASCULINO,GORRO,"[152800.0, 156941.0)",1.0,0.05555555555555555,0.01694915254237288
255,PILATOS IPIALES,ALPINESTARS,MASCULINO,GORRO,"[112900.0, 120600.0)",5.0,0.20833333333333334,0.323943661971831
256,PILATOS IPIALES,ALPINESTARS,MASCULINO,GORRO,"[120600.0, 128300.0)",2.0,0.08333333333333333,0.28169014084507044
257,PILATOS IPIALES,ALPINESTARS,MASCULINO,GORRO,"[128300.0, 136000.0)",5.0,0.20833333333333334,0.16901408450704225
258,PILATOS IPIALES,ALPINESTARS,MASCULINO,GORRO,"[136000.0, 143700.0)",1.0,0.041666666666666664,0.028169014084507043
259,PILATOS IPIALES,ALPINESTARS,MASCULINO,GORRO,"[143700.0, 151400.0)",1.0,0.041666666666666664,0.16901408450704225
260,PILATOS IPIALES,ALPINESTARS,MASCULINO,GORRO,"[151400.0, 159100.0)",2.0,0.08333333333333333,0.014084507042253521
261,PILATOS IPIALES,ALPINESTARS,MASCULINO,GORRO,"[159100.0, 166800.0)",2.0,0.08333333333333333,0.014084507042253521
262,PILATOS JARDIN PLAZA CALI,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 132300.0)",4.0,0.2222222222222222,0.3516483516483517
263,PILATOS JARDIN PLAZA CALI,ALPINESTARS,MASCULINO,GORRO,"[132300.0, 138700.0)",2.0,0.1111111111111111,0.27472527472527475
264,PILATOS JARDIN PLAZA CALI,ALPINESTARS,MASCULINO,GORRO,"[138700.0, 145100.0)",3.0,0.16666666666666666,0.07692307692307693
265,PILATOS JARDIN PLAZA CALI,ALPINESTARS,MASCULINO,GORRO,"[145100.0, 151500.0)",1.0,0.05555555555555555,0.26373626373626374
266,PILATOS JARDIN PLAZA CALI,ALPINESTARS,MASCULINO,GORRO,"[183500.0, 189964.0)",4.0,0.2222222222222222,0.01098901098901099
267,PILATOS LA HERRADURA TULUA,ALPINESTARS,MASCULINO,GORRO,"[118900.0, 126000.0)",3.0,0.15789473684210525,0.5
268,PILATOS LA HERRADURA TULUA,ALPINESTARS,MASCULINO,GORRO,"[133100.0, 140200.0)",6.0,0.3157894736842105,0.21739130434782608
269,PILATOS LA HERRADURA TULUA,ALPINESTARS,MASCULINO,GORRO,"[154400.0, 161500.0)",4.0,0.21052631578947367,0.021739130434782608
270,PILATOS LLANOGRANDE PALMIRA,ALPINESTARS,MASCULINO,GORRO,"[118900.0, 126000.0)",5.0,0.25,0.46808510638297873
271,PILATOS LLANOGRANDE PALMIRA,ALPINESTARS,MASCULINO,GORRO,"[133100.0, 140200.0)",4.0,0.2,0.1702127659574468
272,PILATOS LLANOGRANDE PALMIRA,ALPINESTARS,MASCULINO,GORRO,"[140200.0, 147300.0)",1.0,0.05,0.14893617021276595
273,PILATOS LLANOGRANDE PALMIRA,ALPINESTARS,MASCULINO,GORRO,"[147300.0, 154400.0)",1.0,0.05,0.1276595744680851
274,PILATOS MALL PLAZA CARTAGENA,ALPINESTARS,MASCULINO,GORRO,"[115900.0, 121300.0)",2.0,0.08695652173913043,0.3114754098360656
275,PILATOS MALL PLAZA CARTAGENA,ALPINESTARS,MASCULINO,GORRO,"[121300.0, 126700.0)",2.0,0.08695652173913043,0.11475409836065574
276,PILATOS MALL PLAZA CARTAGENA,ALPINESTARS,MASCULINO,GORRO,"[132100.0, 137500.0)",5.0,0.21739130434782608,0.2459016393442623
277,PILATOS MALL PLAZA CARTAGENA,ALPINESTARS,MASCULINO,GORRO,"[137500.0, 142900.0)",4.0,0.17391304347826086,0.01639344262295082
278,PILATOS MALL PLAZA CARTAGENA,ALPINESTARS,MASCULINO,GORRO,"[142900.0, 148300.0)",4.0,0.17391304347826086,0.08196721311475409
279,PILATOS MALL PLAZA CARTAGENA,ALPINESTARS,MASCULINO,GORRO,"[164500.0, 169954.0)",4.0,0.17391304347826086,0.01639344262295082
280,PILATOS MALL PLAZA MANIZALES,ALPINESTARS,MASCULINO,GORRO,"[115900.0, 123300.0)",1.0,0.06666666666666667,0.3902439024390244
281,PILATOS MALL PLAZA MANIZALES,ALPINESTARS,MASCULINO,GORRO,"[123300.0, 130700.0)",3.0,0.2,0.21951219512195122
282,PILATOS MALL PLAZA MANIZALES,ALPINESTARS,MASCULINO,GORRO,"[130700.0, 138100.0)",2.0,0.13333333333333333,0.0975609756097561
283,PILATOS MALL PLAZA MANIZALES,ALPINESTARS,MASCULINO,GORRO,"[138100.0, 145500.0)",4.0,0.26666666666666666,0.024390243902439025
284,PILATOS MAYORCA SABANETA,ALPINESTARS,MASCULINO,GORRO,"[134900.0, 137100.0)",1.0,0.5,0.5
285,PILATOS MEGAMALL BUCARAMANGA,ALPINESTARS,MASCULINO,GORRO,"[118900.0, 123000.0)",3.0,0.23076923076923078,0.2682926829268293
286,PILATOS MEGAMALL BUCARAMANGA,ALPINESTARS,MASCULINO,GORRO,"[123000.0, 127100.0)",2.0,0.15384615384615385,0.1951219512195122
287,PILATOS MEGAMALL BUCARAMANGA,ALPINESTARS,MASCULINO,GORRO,"[131200.0, 135300.0)",1.0,0.07692307692307693,0.12195121951219512
288,PILATOS MEGAMALL BUCARAMANGA,ALPINESTARS,MASCULINO,GORRO,"[139400.0, 143500.0)",2.0,0.15384615384615385,0.04878048780487805
289,PILATOS MEGAMALL BUCARAMANGA,ALPINESTARS,MASCULINO,GORRO,"[155800.0, 159941.0)",5.0,0.38461538461538464,0.04878048780487805
290,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[112900.0, 120600.0)",1.0,0.09090909090909091,0.4146341463414634
291,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[120600.0, 128300.0)",5.0,0.45454545454545453,0.12195121951219512
292,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[128300.0, 136000.0)",1.0,0.09090909090909091,0.2682926829268293
293,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[143700.0, 151400.0)",2.0,0.18181818181818182,0.14634146341463414
294,PILATOS NUESTRO BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[144900.0, 151300.0)",3.0,0.42857142857142855,0.2
295,PILATOS PASEO VILLA DEL RIO BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[148900.0, 149700.0)",1.0,0.5,0.3333333333333333
296,PILATOS PASEO VILLA DEL RIO BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[156100.0, 156908.0)",1.0,0.5,0.3333333333333333
297,PILATOS PLAZA FABRICATO BELLO,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 132300.0)",4.0,0.21052631578947367,0.19607843137254902
298,PILATOS PLAZA FABRICATO BELLO,ALPINESTARS,MASCULINO,GORRO,"[132300.0, 138700.0)",1.0,0.05263157894736842,0.3137254901960784
299,PILATOS PLAZA FABRICATO BELLO,ALPINESTARS,MASCULINO,GORRO,"[138700.0, 145100.0)",3.0,0.15789473684210525,0.0392156862745098
300,PILATOS PLAZA FABRICATO BELLO,ALPINESTARS,MASCULINO,GORRO,"[164300.0, 170700.0)",4.0,0.21052631578947367,0.0196078431372549
301,PILATOS PLAZA FABRICATO BELLO,ALPINESTARS,MASCULINO,GORRO,"[183500.0, 189964.0)",3.0,0.15789473684210525,0.0196078431372549
302,PILATOS PORTAL DEL QUINDIO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[118900.0, 123000.0)",1.0,0.0625,0.1891891891891892
303,PILATOS PORTAL DEL QUINDIO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[123000.0, 127100.0)",2.0,0.125,0.2702702702702703
304,PILATOS PORTAL DEL QUINDIO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[131200.0, 135300.0)",1.0,0.0625,0.08108108108108109
305,PILATOS PORTAL DEL QUINDIO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[139400.0, 143500.0)",5.0,0.3125,0.05405405405405406
306,PILATOS PORTAL DEL QUINDIO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[143500.0, 147600.0)",1.0,0.0625,0.05405405405405406
307,PILATOS PORTAL DEL QUINDIO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[147600.0, 151700.0)",1.0,0.0625,0.08108108108108109
308,PILATOS QUIBDO,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 130300.0)",1.0,0.07692307692307693,0.36363636363636365
309,PILATOS QUIBDO,ALPINESTARS,MASCULINO,GORRO,"[134700.0, 139100.0)",1.0,0.07692307692307693,0.21212121212121213
310,PILATOS QUIBDO,ALPINESTARS,MASCULINO,GORRO,"[139100.0, 143500.0)",2.0,0.15384615384615385,0.15151515151515152
311,PILATOS SAN SILVESTRE BARRANCABERMEJA,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 129300.0)",2.0,0.2857142857142857,0.5555555555555556
312,PILATOS SANTA ROSA,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 132300.0)",4.0,0.4,0.2777777777777778
313,PILATOS SANTA ROSA,ALPINESTARS,MASCULINO,GORRO,"[138700.0, 145100.0)",2.0,0.2,0.1111111111111111
314,PILATOS SANTA ROSA,ALPINESTARS,MASCULINO,GORRO,"[145100.0, 151500.0)",1.0,0.1,0.2222222222222222
315,PILATOS SANTAFE MEDELLIN,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 132300.0)",2.0,0.11764705882352941,0.29411764705882354
316,PILATOS SANTAFE MEDELLIN,ALPINESTARS,MASCULINO,GORRO,"[132300.0, 138700.0)",3.0,0.17647058823529413,0.30392156862745096
317,PILATOS SANTAFE MEDELLIN,ALPINESTARS,MASCULINO,GORRO,"[138700.0, 145100.0)",1.0,0.058823529411764705,0.10784313725490197
318,PILATOS SANTAFE MEDELLIN,ALPINESTARS,MASCULINO,GORRO,"[151500.0, 157900.0)",1.0,0.058823529411764705,0.00980392156862745
319,PILATOS SANTAFE MEDELLIN,ALPINESTARS,MASCULINO,GORRO,"[164300.0, 170700.0)",2.0,0.11764705882352941,0.058823529411764705
320,PILATOS TITAN PLAZA BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 127300.0)",6.0,0.5,0.125
321,PILATOS TITAN PLAZA BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[135700.0, 137100.0)",1.0,0.08333333333333333,0.3125
322,PILATOS TITAN PLAZA BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[138500.0, 139914.0)",5.0,0.4166666666666667,0.0625
323,PILATOS UNICENTRO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 130300.0)",3.0,0.2727272727272727,0.2073170731707317
324,PILATOS UNICENTRO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[134700.0, 139100.0)",2.0,0.18181818181818182,0.2682926829268293
325,PILATOS UNICENTRO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[139100.0, 143500.0)",1.0,0.09090909090909091,0.0975609756097561
326,PILATOS UNICENTRO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[143500.0, 147900.0)",1.0,0.09090909090909091,0.15853658536585366
327,PILATOS UNICENTRO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[165500.0, 169944.0)",2.0,0.18181818181818182,0.04878048780487805
328,PILATOS UNICENTRO CALI,ALPINESTARS,MASCULINO,GORRO,"[105900.0, 111300.0)",1.0,0.04,0.0784313725490196
329,PILATOS UNICENTRO CALI,ALPINESTARS,MASCULINO,GORRO,"[122100.0, 127500.0)",7.0,0.28,0.27450980392156865
330,PILATOS UNICENTRO CALI,ALPINESTARS,MASCULINO,GORRO,"[127500.0, 132900.0)",1.0,0.04,0.0196078431372549
331,PILATOS UNICENTRO CALI,ALPINESTARS,MASCULINO,GORRO,"[132900.0, 138300.0)",2.0,0.08,0.17647058823529413
332,PILATOS UNICENTRO CALI,ALPINESTARS,MASCULINO,GORRO,"[138300.0, 143700.0)",6.0,0.24,0.058823529411764705
333,PILATOS UNICENTRO CALI,ALPINESTARS,MASCULINO,GORRO,"[143700.0, 149100.0)",3.0,0.12,0.11764705882352941
334,PILATOS UNICENTRO CALI,ALPINESTARS,MASCULINO,GORRO,"[154500.0, 159954.0)",5.0,0.2,0.0196078431372549
335,PILATOS UNICENTRO MEDELLIN,ALPINESTARS,MASCULINO,GORRO,"[135900.0, 135927.18)",1.0,1.0,1.0
336,PILATOS UNICENTRO PEREIRA,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 127300.0)",1.0,0.25,0.5
337,PILATOS UNICENTRO PEREIRA,ALPINESTARS,MASCULINO,GORRO,"[138500.0, 139914.0)",3.0,0.75,0.5
338,PILATOS VIVA BARRANQUILLA,ALPINESTARS,MASCULINO,GORRO,"[115900.0, 121300.0)",3.0,0.08823529411764706,0.2903225806451613
339,PILATOS VIVA BARRANQUILLA,ALPINESTARS,MASCULINO,GORRO,"[121300.0, 126700.0)",4.0,0.11764705882352941,0.12903225806451613
340,PILATOS VIVA BARRANQUILLA,ALPINESTARS,MASCULINO,GORRO,"[126700.0, 132100.0)",2.0,0.058823529411764705,0.03225806451612903
341,PILATOS VIVA BARRANQUILLA,ALPINESTARS,MASCULINO,GORRO,"[132100.0, 137500.0)",9.0,0.2647058823529412,0.16129032258064516
342,PILATOS VIVA BARRANQUILLA,ALPINESTARS,MASCULINO,GORRO,"[142900.0, 148300.0)",1.0,0.029411764705882353,0.16129032258064516
343,PILATOS VIVA BARRANQUILLA,ALPINESTARS,MASCULINO,GORRO,"[148300.0, 153700.0)",1.0,0.029411764705882353,0.22580645161290322
344,PILATOS VIVA LC 143 ENVIGADO,ALPINESTARS,MASCULINO,GORRO,"[139900.0, 141900.0)",3.0,0.42857142857142855,1.0
345,PILATOS VIVA TUNJA,ALPINESTARS,MASCULINO,GORRO,"[134900.0, 135400.0)",1.0,0.25,1.0
346,PILATOS VIVA VILLAVICENCIO,ALPINESTARS,MASCULINO,GORRO,"[118900.0, 123000.0)",3.0,0.23076923076923078,0.21428571428571427
347,PILATOS VIVA VILLAVICENCIO,ALPINESTARS,MASCULINO,GORRO,"[123000.0, 127100.0)",4.0,0.3076923076923077,0.16666666666666666
348,PILATOS VIVA VILLAVICENCIO,ALPINESTARS,MASCULINO,GORRO,"[155800.0, 159941.0)",4.0,0.3076923076923077,0.023809523809523808
349,PILATOS VIVA VILLAVICENCIO,AP CROWN,FEMENINO,BUZO,"[515000.0, 515103.0)",1.0,1.0,1.0
350,PILATOS ARBOLEDA PEREIRA,AP CROWN,FEMENINO,CAMISETA,"[190000.0, 196000.0)",4.0,0.3076923076923077,0.2631578947368421
351,PILATOS ARBOLEDA PEREIRA,AP CROWN,FEMENINO,CAMISETA,"[208000.0, 214000.0)",2.0,0.15384615384615385,0.3157894736842105
352,PILATOS ARBOLEDA PEREIRA,AP CROWN,FEMENINO,CAMISETA,"[220000.0, 226000.0)",5.0,0.38461538461538464,0.15789473684210525
353,PILATOS ARBOLEDA PEREIRA,AP CROWN,FEMENINO,CAMISETA,"[244000.0, 250060.0)",2.0,0.15384615384615385,0.2631578947368421
354,PILATOS EL TESORO MEDELLIN,AP CROWN,FEMENINO,CAMISETA,"[190000.0, 196000.0)",1.0,0.25,0.2222222222222222
355,PILATOS EL TESORO MEDELLIN,AP CROWN,FEMENINO,CAMISETA,"[208000.0, 214000.0)",1.0,0.25,0.3333333333333333
356,PILATOS EL TESORO MEDELLIN,AP CROWN,FEMENINO,CAMISETA,"[244000.0, 250060.0)",2.0,0.5,0.4444444444444444
357,PILATOS FUNDADORES MANIZALES,AP CROWN,FEMENINO,CAMISETA,"[190000.0, 196000.0)",3.0,0.1875,0.13333333333333333
358,PILATOS FUNDADORES MANIZALES,AP CROWN,FEMENINO,CAMISETA,"[208000.0, 214000.0)",2.0,0.125,0.4
359,PILATOS FUNDADORES MANIZALES,AP CROWN,FEMENINO,CAMISETA,"[220000.0, 226000.0)",8.0,0.5,0.13333333333333333
360,PILATOS FUNDADORES MANIZALES,AP CROWN,FEMENINO,CAMISETA,"[244000.0, 250060.0)",3.0,0.1875,0.3333333333333333
361,PILATOS GRAN ESTACION BOGOTA,AP CROWN,FEMENINO,CAMISETA,"[190000.0, 196000.0)",4.0,0.3333333333333333,0.2857142857142857
362,PILATOS GRAN ESTACION BOGOTA,AP CROWN,FEMENINO,CAMISETA,"[208000.0, 214000.0)",4.0,0.3333333333333333,0.42857142857142855
363,PILATOS GRAN ESTACION BOGOTA,AP CROWN,FEMENINO,CAMISETA,"[244000.0, 250060.0)",4.0,0.3333333333333333,0.2857142857142857
